日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
2026/01/06,臺股期貨,投信,375,2288797,351,2150481,24,138316,32722,200435407,5205,31882707,27517,168552700
2026/01/06,臺股期貨,外資及陸資,45204,274748577,49583,301457830,-4379,-26709253,21970,134642423,51490,315422118,-29520,-180779695
2026/01/07,臺股期貨,自營商,10549,64474071,10245,62615957,304,1858114,5202,31770876,7283,44496563,-2081,-12725687
2026/01/07,臺股期貨,投信,0,0,536,3272606,-536,-3272606,32218,196632966,5237,31962458,26981,164670508
2026/01/07,臺股期貨,外資及陸資,46379,283425113,46345,283234606,34,190507,22073,134783099,51495,314315216,-29422,-179532117
2026/01/08,臺股期貨,自營商,7802,47603059,9158,55864128,-1356,-8261069,4414,26916146,7791,47505381,-3377,-20589235
2026/01/08,臺股期貨,投信,53,323312,203,1237157,-150,-913845,32068,195345494,5237,31901709,26831,163443785
2026/01/08,臺股期貨,外資及陸資,48574,296220761,45199,275667093,3375,20553668,22422,136645011,48469,295283972,-26047,-158638961
2026/01/09,臺股期貨,自營商,13412,81438194,13220,80291760,192,1146434,4691,28605397,7881,48051508,-3190,-19446111
2026/01/09,臺股期貨,投信,7,42635,285,1735695,-278,-1693061,31828,193851682,5275,32127915,26553,161723767
2026/01/09,臺股期貨,外資及陸資,56933,345984805,57431,349039050,-498,-3054245,22795,138894702,49378,300776313,-26583,-161881611
2026/01/12,臺股期貨,自營商,10183,62462745,9453,57995203,730,4467542,5036,30957380,7493,46071355,-2457,-15113975
2026/01/12,臺股期貨,投信,191,1172801,316,1940244,-125,-767443,31625,194177572,5197,31909580,26428,162267992
2026/01/12,臺股期貨,外資及陸資,47572,291623725,47908,293727902,-336,-2104177,23261,142894192,50153,307979645,-26892,-165085453
2026/01/13,臺股期貨,自營商,13100,80881962,12026,74238859,1074,6643103,5639,34853540,7068,43708822,-1429,-8855282
2026/01/13,臺股期貨,投信,94,580187,206,1269912,-112,-689726,31459,194227938,5143,31752882,26316,162475056
2026/01/13,臺股期貨,外資及陸資,57736,356368291,61073,377065222,-3337,-20696932,23109,142748873,53226,328659641,-30117,-185910768
2026/01/14,臺股期貨,自營商,12341,76557552,11106,68906113,1235,7651439,6766,41967362,6982,43344630,-216,-1377268
2026/01/14,臺股期貨,投信,30,185971,294,1821931,-264,-1635960,31171,193135593,5119,31717324,26052,161418269
2026/01/14,臺股期貨,外資及陸資,48505,300727790,52357,324625325,-3852,-23897535,23313,144532124,57270,354894410,-33957,-210362286
2026/01/15,臺股期貨,自營商,10975,67750935,11318,69885724,-343,-2134789,7373,45834223,7925,49273616,-552,-3439393
2026/01/15,臺股期貨,投信,508,3154123,49,303102,459,2851021,31630,196422796,5119,31788990,26511,164633806
2026/01/15,臺股期貨,外資及陸資,53630,330860105,53870,332365711,-240,-1505605,23635,146828653,58765,364988548,-35130,-218159895
2026/01/16,臺股期貨,自營商,16195,101612754,15733,98753159,462,2859595,6851,43157676,6968,43937463,-117,-779787
2026/01/16,臺股期貨,投信,616,3880969,130,818442,486,3062527,32030,201639642,5033,31683742,26997,169955900
2026/01/16,臺股期貨,外資及陸資,74313,466366244,72424,454468188,1889,11898056,26095,164446420,59344,373689686,-33249,-209243266
2026/01/19,臺股期貨,自營商,13182,83093563,12892,81351854,290,1741709,7522,47687341,7366,46790485,156,896856
2026/01/19,臺股期貨,投信,19505,123611938,19308,122035110,197,1576827,32149,204050106,4955,31453408,27194,172596698
2026/01/19,臺股期貨,外資及陸資,79052,498427775,79529,501701050,-477,-3273275,22781,144601937,56507,358457207,-33726,-213855270
2026/01/20,臺股期貨,自營商,14058,88900540,13718,86825822,340,2074718,7182,45539332,6699,42584949,483,2954383
2026/01/20,臺股期貨,投信,14315,91008089,14543,92201276,-228,-1193187,31920,202899262,4950,31476060,26970,171423202
2026/01/20,臺股期貨,外資及陸資,77565,490688936,76528,484343719,1037,6345217,21969,139618088,54644,347080816,-32675,-207462728
2026/01/21,臺股期貨,自營商,22232,139944633,20844,131215823,1388,8728810,3044,19177491,5969,37589252,-2925,-18411761
2026/01/21,臺股期貨,投信,308,1950297,677,4266257,-369,-2315960,28931,182097500,5041,31729062,23890,150368438
2026/01/21,臺股期貨,外資及陸資,83179,523631534,83202,523827341,-23,-195807,20490,128970735,44963,283023357,-24473,-154052622
2026/01/22,臺股期貨,自營商,11112,70740935,11393,72529393,-281,-1788458,2928,18677739,6154,39235512,-3226,-20557773
2026/01/22,臺股期貨,投信,516,3289552,286,1824177,230,1465376,29232,186283843,5112,32576731,24120,153707112
2026/01/22,臺股期貨,外資及陸資,71403,454172153,71214,452950244,189,1221909,20380,129877017,44673,284706728,-24293,-154829711
2026/01/23,臺股期貨,自營商,8819,56512257,9958,63829442,-1139,-7317185,2634,16961157,6980,44913396,-4346,-27952239
2026/01/23,臺股期貨,投信,746,4796764,103,662057,643,4134707,29799,191661208,5036,32390545,24763,159270663
2026/01/23,臺股期貨,外資及陸資,53066,340096915,51439,329601184,1627,10495731,21267,136788429,43933,282591479,-22666,-145803050
2026/01/26,臺股期貨,自營商,8504,54698248,6722,43242216,1782,11456032,3436,22111901,5991,38540219,-2555,-16428318
2026/01/26,臺股期貨,投信,757,4867770,82,527202,675,4340568,30503,196134290,5065,32567950,25438,163566340
2026/01/26,臺股期貨,外資及陸資,49769,320158857,53630,344947896,-3861,-24789039,17833,114669203,44360,285255696,-26527,-170586493
2026/01/27,臺股期貨,自營商,8223,53223847,8495,54978392,-272,-1754545,3400,22118261,6236,40555560,-2836,-18437299
2026/01/27,臺股期貨,投信,406,2638854,77,500473,329,2138382,30762,199983762,4995,32472495,25767,167511267
2026/01/27,臺股期貨,外資及陸資,48951,316550168,47739,308717758,1212,7832410,19233,125036487,44551,289640638,-25318,-164604151
2026/01/28,臺股期貨,自營商,8807,57670341,8525,55839564,282,1830777,3710,24445037,6287,41414373,-2577,-16969336
2026/01/28,臺股期貨,投信,763,5024977,68,447795,695,4577182,31336,206347560,4874,32095290,26462,174252270
2026/01/28,臺股期貨,外資及陸資,41588,272176539,44202,289235182,-2614,-17058643,18558,122207743,46490,306152370,-27932,-183944627
2026/01/29,臺股期貨,自營商,12369,81264487,10525,69149672,1844,12114815,5413,35496807,6241,40931494,-828,-5434687
2026/01/29,臺股期貨,投信,11,72092,88,576911,-77,-504819,31283,205053808,4898,32105410,26385,172948398
2026/01/29,臺股期貨,外資及陸資,62742,412348555,67512,443820243,-4770,-31471688,17591,115310072,50293,329682362,-32702,-214372290
2026/01/30,臺股期貨,自營商,16304,105364029,15868,102580241,436,2783788,6250,40338122,6646,42895727,-396,-2557605
2026/01/30,臺股期貨,投信,110,709631,928,5989595,-818,-5279964,30605,197414492,5038,32497115,25567,164917377
2026/01/30,臺股期貨,外資及陸資,79742,515683290,79684,515327649,58,355641,17509,112945991,50179,323705906,-32670,-210759915
2026/02/02,臺股期貨,自營商,17302,110010174,16705,106294944,597,3715230,6542,41394779,6331,40056173,211,1338606
2026/02/02,臺股期貨,投信,359,2270260,526,3326859,-167,-1056600,30636,193718656,5236,33108275,25400,160610381
2026/02/02,臺股期貨,外資及陸資,104925,667828911,99850,635515192,5075,32313720,21490,135891213,49163,310899625,-27673,-175008412
2026/02/03,臺股期貨,自營商,10207,65636876,11172,71844882,-965,-6208006,6075,39254187,6843,44206272,-768,-4952085
2026/02/03,臺股期貨,投信,1032,6662449,253,1625634,779,5036815,31227,201627678,5048,32593926,26179,169033752
2026/02/03,臺股期貨,外資及陸資,68492,440249132,67400,433312783,1092,6936349,22831,147424776,49327,318530535,-26496,-171105759
2026/02/04,臺股期貨,自營商,12013,77516793,11445,73872217,568,3644576,7076,45906632,7373,47828373,-297,-1921741
2026/02/04,臺股期貨,投信,403,2611100,141,914355,262,1696745,31460,203962610,5019,32539181,26441,171423429
2026/02/04,臺股期貨,外資及陸資,73487,473598238,72690,468581747,797,5016491,22837,148067426,48536,314706709,-25699,-166639283
2026/02/05,臺股期貨,自營商,13587,87150739,10676,68489859,2911,18660880,8882,56710887,6406,40910101,2476,15800786
2026/02/05,臺股期貨,投信,136,868998,492,3138434,-356,-2269437,31267,199498805,5182,33063233,26085,166435572
2026/02/05,臺股期貨,外資及陸資,86741,556797144,87729,563328808,-988,-6531664,23294,148641344,50037,319319998,-26743,-170678654
2026/02/06,臺股期貨,自營商,16526,104572941,17748,112459504,-1222,-7886563,8489,54019957,7218,45932494,1271,8087463
2026/02/06,臺股期貨,投信,333,2117178,559,3548978,-226,-1431800,31115,197828498,5256,33416597,25859,164411901
2026/02/06,臺股期貨,外資及陸資,106618,675689404,104982,665226117,1636,10463287,22080,140399032,47182,300041857,-25102,-159642825
2026/02/09,臺股期貨,自營商,10837,70477973,12817,83337013,-1980,-12859040,5997,39191276,6654,43494872,-657,-4303596
2026/02/09,臺股期貨,投信,5179,33856625,4190,27366782,989,6489843,31865,208131369,5017,32770290,26848,175361079
2026/02/09,臺股期貨,外資及陸資,72878,473018918,72715,472041203,163,977715,24970,163108997,48555,317181575,-23585,-154072578
2026/02/10,臺股期貨,自營商,15252,100783995,17134,113319054,-1882,-12535060,6590,43954965,9364,62559023,-2774,-18604058
2026/02/10,臺股期貨,投信,19392,128803568,18053,119640848,1339,9162720,32800,219096835,4613,30802343,28187,188294492
2026/02/10,臺股期貨,外資及陸資,96116,634681012,97509,644072054,-1393,-9391042,29343,195796710,54227,362020760,-24884,-166224050
2026/02/11,臺股期貨,自營商,13892,93320501,12856,86389183,1036,6931318,6973,47065169,8844,59818223,-1871,-12753054
2026/02/11,臺股期貨,投信,13543,91640556,12815,86486677,728,5153879,33372,225837768,4457,30163193,28915,195674575
2026/02/11,臺股期貨,外資及陸資,92045,617859647,94814,636755112,-2769,-18895465,29426,198852903,57091,386047536,-27665,-187194633
2026/02/23,臺股期貨,自營商,15343,104647637,14719,100415617,624,4232019,3646,24789283,7091,48209557,-3445,-23420274
2026/02/23,臺股期貨,投信,745,5073694,417,2834838,328,2238856,33726,229141189,4483,30458399,29243,198682790
2026/02/23,臺股期貨,外資及陸資,77230,525561248,82494,561540556,-5264,-35979308,20336,138167388,51188,347790987,-30852,-209623599
2026/02/24,臺股期貨,自營商,9753,67329991,10557,72877912,-804,-5547921,4218,29406642,8458,58959431,-4240,-29552789
2026/02/24,臺股期貨,投信,1025,7139727,89,620364,936,6519363,34649,241413443,4470,31144278,30179,210269165
2026/02/24,臺股期貨,外資及陸資,63394,436267624,61956,426753888,1438,9513735,23438,163302679,52810,367965869,-29372,-204663190
2026/02/25,臺股期貨,自營商,12782,90374180,11998,84858528,784,5515652,4705,33419062,8095,57493616,-3390,-24074554
2026/02/25,臺股期貨,投信,958,6798713,100,709615,858,6089098,35374,251077577,4337,30783159,31037,220294418
2026/02/25,臺股期貨,外資及陸資,67330,475223392,73683,520191236,-6353,-44967843,22000,156155062,57753,409950230,-35753,-253795168
2026/02/26,臺股期貨,自營商,7495,53345121,8001,56946643,-506,-3601522,4481,31938362,8310,59221555,-3829,-27283193
2026/02/26,臺股期貨,投信,309,2201256,98,697808,211,1503448,35582,253422120,4334,30867615,31248,222554505
2026/02/26,臺股期貨,外資及陸資,57709,410603551,58154,413822835,-445,-3219284,21917,156100571,58085,413725603,-36168,-257625032
2026/03/02,臺股期貨,自營商,14171,100037587,12106,85411124,2065,14626463,6178,43562584,7966,56183376,-1788,-12620792
2026/03/02,臺股期貨,投信,404,2848010,207,1458943,197,1389067,35847,252635317,4402,31023535,31445,221611782
2026/03/02,臺股期貨,外資及陸資,85902,606121500,89427,631042453,-3525,-24920954,18093,127517395,59367,418436641,-41274,-290919246
2026/03/03,臺股期貨,自營商,18604,129529112,16774,116683544,1830,12845567,7434,51076935,7374,50682167,60,394768
2026/03/03,臺股期貨,投信,278,1909853,1030,7080800,-752,-5170947,35246,242006085,4553,31261809,30693,210744276
2026/03/03,臺股期貨,外資及陸資,114050,795223006,113127,789096598,923,6126408,19351,132877537,59772,410471235,-40421,-277593698
2026/03/04,臺股期貨,自營商,32058,213635782,27160,180812414,4898,32823368,11130,73199323,6059,39860359,5071,33338964
2026/03/04,臺股期貨,投信,726,4776683,870,5723200,-144,-946517,35473,233206597,4924,32371361,30549,200835236
2026/03/04,臺股期貨,外資及陸資,172476,1149763691,173748,1158737190,-1272,-8973499,19134,125818166,60767,399554348,-41633,-273736182
2026/03/05,臺股期貨,自營商,11679,78726842,13372,90112449,-1693,-11385607,9673,65158992,6273,42261053,3400,22897939
2026/03/05,臺股期貨,投信,1900,12794467,358,2417878,1542,10376589,36769,247573031,4678,31497910,32091,216075121
2026/03/05,臺股期貨,外資及陸資,118598,798157017,118242,795852015,356,2305002,15797,106392015,56931,383389822,-41134,-276997807
2026/03/06,臺股期貨,自營商,12061,80775672,12536,83984944,-475,-3209272,9345,63016877,6425,43329855,2920,19687022
2026/03/06,臺股期貨,投信,413,2784025,138,930849,275,1853176,37044,249698786,4678,31532527,32366,218166259
2026/03/06,臺股期貨,外資及陸資,123851,828183200,121647,813515052,2204,14668148,16819,113397231,55749,375837092,-38930,-262439861
2026/03/09,臺股期貨,自營商,20634,132293856,18585,119274359,2049,13019497,10099,64445800,5096,32521587,5003,31924213
2026/03/09,臺股期貨,投信,1639,10488304,598,3823789,1041,6664515,38564,246053746,5157,32903723,33407,213150023
2026/03/09,臺股期貨,外資及陸資,134512,870548372,136124,881049867,-1612,-10501495,13164,84012806,53626,342186688,-40462,-258173882
2026/03/10,臺股期貨,自營商,11867,77747600,13757,90138154,-1890,-12390554,9261,60619343,6165,40352676,3096,20266667
2026/03/10,臺股期貨,投信,1714,11218805,88,574667,1626,10644138,39856,260793750,4823,31558818,35033,229234932
2026/03/10,臺股期貨,外資及陸資,112116,732129109,110388,721221221,1728,10907888,14595,95535457,51451,336720904,-36856,-241185447
2026/03/11,臺股期貨,自營商,12693,85251414,13709,92025870,-1016,-6774456,8618,58638618,6488,44142860,2130,14495758
2026/03/11,臺股期貨,投信,1547,10532490,9,61220,1538,10471271,41108,279567286,4537,30855230,36571,248712056
2026/03/11,臺股期貨,外資及陸資,97798,653295677,101921,681097070,-4123,-27801393,14944,101669499,55902,380264558,-40958,-278595059
2026/03/12,臺股期貨,自營商,12602,84798614,10277,69133211,2325,15665402,10261,68832055,5728,38420690,4533,30411365
2026/03/12,臺股期貨,投信,147,993815,362,2426200,-215,-1432385,41026,274972662,4670,31300208,36356,243672454
2026/03/12,臺股期貨,外資及陸資,88995,599259411,91039,613132824,-2044,-13873413,12194,81775134,55258,370483457,-43064,-288708323
2026/03/13,臺股期貨,自營商,15640,103828906,14784,98185531,856,5643375,11704,78031194,6295,41962649,5409,36068545
2026/03/13,臺股期貨,投信,1137,7586569,897,5972123,240,1614446,41371,275578856,4775,31805320,36596,243773536
2026/03/13,臺股期貨,外資及陸資,100943,668963926,98290,651560009,2653,17403917,12916,86091731,53263,354924072,-40347,-268832341
2026/03/16,臺股期貨,自營商,18796,125195616,18495,123305258,301,1890359,11360,75647838,5704,38013471,5656,37634367
2026/03/16,臺股期貨,投信,25051,167531016,26307,175439740,-1256,-7908724,40075,267176708,4735,31559112,35340,235617596
2026/03/16,臺股期貨,外資及陸資,130397,867114613,128556,855403022,1841,11711591,13733,91470845,52245,348216248,-38512,-256745403
2026/03/17,臺股期貨,自營商,10697,72200813,13428,90680090,-2731,-18479278,9235,62498756,6279,42544977,2956,19953779
2026/03/17,臺股期貨,投信,19321,131025053,18371,124271038,950,6754015,40880,277289987,4590,31135806,36290,246154181
2026/03/17,臺股期貨,外資及陸資,90806,612656960,88529,597581432,2277,15075528,16754,113451102,52912,358680530,-36158,-245229428
2026/03/18,臺股期貨,自營商,14569,99799723,15214,104301330,-645,-4501607,2703,18691793,5830,40298815,-3127,-21607022
2026/03/18,臺股期貨,投信,1420,9806231,709,4873850,711,4932381,41449,286478908,4448,30742797,37001,255736111
2026/03/18,臺股期貨,外資及陸資,64836,443717544,65710,449670662,-874,-5953117,13055,90231324,47604,329030801,-34549,-238799477
2026/03/19,臺股期貨,自營商,12285,83517966,7964,54081559,4321,29436407,5703,38297019,4525,30385314,1178,7911705
2026/03/19,臺股期貨,投信,70,471306,764,5132335,-694,-4661029,40974,275009293,4667,31323971,36307,243685322
2026/03/19,臺股期貨,外資及陸資,74135,504287711,78004,531029072,-3869,-26741360,9789,65703779,50614,339731922,-40825,-274028143
2026/03/20,臺股期貨,自營商,10462,70143279,12218,81977706,-1756,-11834426,4149,27865863,4735,31796743,-586,-3930880
2026/03/20,臺股期貨,投信,430,2887350,77,516703,353,2370648,41314,277291305,4654,31236717,36660,246054588
2026/03/20,臺股期貨,外資及陸資,98492,658570123,94051,628836183,4441,29733940,10562,70892996,46928,314990158,-36366,-244097162
2026/03/23,臺股期貨,自營商,10096,66010079,9544,62405419,552,3604660,4562,29718817,4616,30070354,-54,-351537
2026/03/23,臺股期貨,投信,1121,7308230,320,2085934,801,5222296,42310,275514258,4849,31575718,37461,243938540
2026/03/23,臺股期貨,外資及陸資,94994,624418141,96252,632782630,-1258,-8364488,8931,58160267,46648,303775271,-37717,-245615004
2026/03/24,臺股期貨,自營商,10142,66836779,10881,71870542,-739,-5033763,3838,25176916,4626,30339110,-788,-5162194
2026/03/24,臺股期貨,投信,450,2954118,130,856649,320,2097470,42735,280179207,4954,32479415,37781,247699792
2026/03/24,臺股期貨,外資及陸資,121234,801692875,117789,779030589,3445,22662286,10873,71289694,44981,294918317,-34108,-223628623
2026/03/25,臺股期貨,自營商,7331,49045950,9098,60964954,-1767,-11919004,2990,20123861,5469,36787186,-2479,-16663325
2026/03/25,臺股期貨,投信,1420,9548653,172,1158549,1248,8390104,43837,294786290,4808,32331877,39029,262454413
2026/03/25,臺股期貨,外資及陸資,81604,544311333,83486,556833397,-1882,-12522064,9961,66988854,45908,308730013,-35947,-241741159
2026/03/26,臺股期貨,自營商,7142,48089664,6450,43492548,692,4597116,3560,23830664,5332,35676536,-1772,-11845872
2026/03/26,臺股期貨,投信,100,668021,645,4307346,-545,-3639325,43360,290000352,4876,32611663,38484,257388689
2026/03/26,臺股期貨,外資及陸資,74567,502633686,75746,510527097,-1179,-7893411,10102,67571803,47167,315482281,-37065,-247910478
2026/03/27,臺股期貨,自營商,7842,51704998,6991,46195740,851,5509258,4263,28268579,5207,34515313,-944,-6246734
2026/03/27,臺股期貨,投信,77,510261,392,2597760,-315,-2087499,43167,285990008,4998,33112750,38169,252877258
2026/03/27,臺股期貨,外資及陸資,71254,470739088,74082,489344627,-2828,-18605539,8029,53202832,47948,317688466,-39919,-264485634
2026/03/30,臺股期貨,自營商,8340,54170110,7182,46693206,1158,7476904,4447,28913355,4247,27603493,200,1309862
2026/03/30,臺股期貨,投信,163,1059924,862,5603262,-699,-4543338,42613,276814048,5143,33408928,37470,243405120
2026/03/30,臺股期貨,外資及陸資,77702,505285607,75037,488129268,2665,17156339,8986,58381730,46268,300579909,-37282,-242198179
2026/03/31,臺股期貨,自營商,10450,67206264,10036,64499689,414,2706575,4699,30066991,4079,26093920,620,3973071
2026/03/31,臺股期貨,投信,432,2761173,247,1578127,185,1183046,42903,274184492,5248,33538918,37655,240645574
2026/03/31,臺股期貨,外資及陸資,86706,559233989,86638,558848718,68,385271,10045,64208755,47259,302055909,-37214,-237847154
2026/04/01,臺股期貨,自營商,7308,48130258,11573,76277882,-4265,-28147624,3315,22176544,6865,45862595,-3550,-23686051
2026/04/01,臺股期貨,投信,1475,9843880,215,1434156,1260,8409724,43996,293796489,5081,33929902,38915,259866587
2026/04/01,臺股期貨,外資及陸資,85126,557489505,80802,529398394,4324,28091111,14923,99663976,46296,309187865,-31373,-209523889
2026/04/02,臺股期貨,自營商,8901,58866292,6242,41356737,2659,17509556,4298,27980050,5033,32740773,-735,-4760723
2026/04/02,臺股期貨,投信,141,920072,1043,6792037,-902,-5871964,43302,281506302,5289,34383789,38013,247122513
2026/04/02,臺股期貨,外資及陸資,86899,577591911,90367,600794551,-3468,-23202640,11742,76346171,46597,302959551,-34855,-226613380
2026/04/07,臺股期貨,自營商,4789,31639924,6275,41470638,-1486,-9830715,3993,26535451,6294,41785169,-2301,-15249718
2026/04/07,臺股期貨,投信,623,4133609,360,2388181,263,1745428,43389,287903371,5113,33926800,38276,253976571
2026/04/07,臺股期貨,外資及陸資,68593,450748643,65088,427859453,3505,22889190,14038,93160629,45388,301201353,-31350,-208040724
2026/04/08,臺股期貨,自營商,10137,69737317,13751,94886784,-3614,-25149467,3522,24706284,9432,66075887,-5910,-41369603
2026/04/08,臺股期貨,投信,2461,17210967,453,3169952,2008,14041015,44663,312783922,4379,30667013,40284,282116909
2026/04/08,臺股期貨,外資及陸資,87926,596854072,89075,604769854,-1149,-7915782,14559,101973856,47037,329439405,-32478,-227465549
2026/04/09,臺股期貨,自營商,7941,55558361,6581,46068997,1360,9489364,3938,27558820,8541,59690798,-4603,-32131978
2026/04/09,臺股期貨,投信,353,2468636,683,4765014,-330,-2296377,44325,309604419,4371,30530561,39954,279073858
2026/04/09,臺股期貨,外資及陸資,61592,431504225,62496,437800729,-904,-6296504,13893,97061372,47292,330372390,-33399,-233311018
2026/04/10,臺股期貨,自營商,6873,48586475,8573,60644965,-1700,-12058489,3556,25353503,9851,70116548,-6295,-44763045
2026/04/10,臺股期貨,投信,1528,10877833,936,6654077,592,4223757,44782,318581850,4236,30134057,40546,288447793
2026/04/10,臺股期貨,外資及陸資,54119,381464634,55123,388593734,-1004,-7129099,13115,93347661,47518,338104718,-34403,-244757057
2026/04/13,臺股期貨,自營商,13325,94757660,13960,99477655,-635,-4719995,3842,27354145,11166,79478184,-7324,-52124039
2026/04/13,臺股期貨,投信,26806,191318803,27619,196178810,-813,-4860007,43999,313002536,4266,30328458,39733,282674078
2026/04/13,臺股期貨,外資及陸資,84575,601382806,86167,613386538,-1592,-12003732,15086,107361580,51082,363369580,-35996,-256008000
2026/04/14,臺股期貨,自營商,12028,87207326,13838,100438096,-1810,-13230769,3340,24434510,12548,91858248,-9208,-67423738
2026/04/14,臺股期貨,投信,22293,162849900,20831,151432160,1462,11417740,45225,331470186,4030,29539094,41195,301931092
2026/04/14,臺股期貨,外資及陸資,73399,530675790,74093,536503194,-694,-5827405,16327,119486355,52991,388053117,-36664,-268566762
2026/04/15,臺股期貨,自營商,13060,96429342,12415,91691091,645,4738251,2975,22024081,10378,76784107,-7403,-54760026
2026/04/15,臺股期貨,投信,1981,14672823,931,6881575,1050,7791248,46195,341704415,3950,29218150,42245,312486265
2026/04/15,臺股期貨,外資及陸資,51954,383184671,53788,396789391,-1834,-13604720,16346,120911393,53129,393014145,-36783,-272102752
2026/04/16,臺股期貨,自營商,8070,60181904,7426,55391017,644,4790887,3499,26367500,10277,77407027,-6778,-51039527
2026/04/16,臺股期貨,投信,763,5733613,383,2882630,380,2850983,46486,350030283,3861,29072558,42625,320957725
2026/04/16,臺股期貨,外資及陸資,46019,342929609,48086,358290069,-2067,-15360459,16924,127438275,56607,426266050,-39683,-298827775
2026/04/17,臺股期貨,自營商,9363,69688397,8066,60034556,1297,9653841,3888,28852790,9356,69404507,-5468,-40551717
2026/04/17,臺股期貨,投信,300,2224646,633,4693176,-333,-2468530,46238,342882513,3946,29261958,42292,313620555
2026/04/17,臺股期貨,外資及陸資,55411,412322471,56878,423240064,-1467,-10917593,18245,135300683,59396,440482591,-41151,-305181908
2026/04/20,臺股期貨,自營商,7924,59467525,6759,50753103,1165,8714422,4020,29964329,8284,61725800,-4264,-31761471
2026/04/20,臺股期貨,投信,421,3142156,611,4557920,-190,-1415764,46043,342928264,3941,29352568,42102,313575696
2026/04/20,臺股期貨,外資及陸資,53905,404996698,54540,409786892,-635,-4790194,18280,136154014,60898,453600927,-42618,-317446913
2026/04/21,臺股期貨,自營商,7433,56222593,8371,63374240,-938,-7151647,3311,25220232,8514,64817676,-5203,-39597444
2026/04/21,臺股期貨,投信,985,7493874,182,1384971,803,6108903,46684,355246566,3779,28756678,42905,326489888
2026/04/21,臺股期貨,外資及陸資,56915,429758319,55580,419635622,1335,10122697,20082,152820546,61377,467085962,-41295,-314265416
2026/04/22,臺股期貨,自營商,7665,58405735,6890,52540106,775,5865629,3404,26046816,7804,59680901,-4400,-33634085
2026/04/22,臺股期貨,投信,711,5432644,1864,14242428,-1153,-8809784,45531,348002539,3779,28883653,41752,319118886
2026/04/22,臺股期貨,外資及陸資,58624,445779444,59884,455348589,-1260,-9569146,19557,149483125,62112,474770497,-42555,-325287372
2026/04/23,臺股期貨,自營商,12047,92039663,10375,79331096,1672,12708567,3543,26859178,6661,50470843,-3118,-23611665
2026/04/23,臺股期貨,投信,130,985437,573,4336124,-443,-3350687,45286,342824077,3977,30106685,41309,312717392
2026/04/23,臺股期貨,外資及陸資,81079,619451639,82557,630573243,-1478,-11121604,18185,137673415,62212,471011504,-44027,-333338089
2026/04/24,臺股期貨,自營商,9951,76983688,11928,92188147,-1977,-15204459,2923,22960328,7885,61890708,-4962,-38930380
2026/04/24,臺股期貨,投信,790,6197005,372,2909677,418,3287329,45735,358763634,4008,31440355,41727,327323279
2026/04/24,臺股期貨,外資及陸資,87607,673785016,84205,647690946,3402,26094070,20056,157336394,60689,476110806,-40633,-318774412
2026/04/27,臺股期貨,自營商,10064,80587325,8990,71975366,1074,8611960,3168,25321474,6960,55610258,-3792,-30288784
2026/04/27,臺股期貨,投信,1577,12594743,659,5288287,918,7306455,47132,376311314,4487,35825105,42645,340486209
2026/04/27,臺股期貨,外資及陸資,75634,603565106,79237,632297555,-3603,-28732448,18523,147899093,62746,501015734,-44223,-353116641
2026/04/28,臺股期貨,自營商,6773,54081759,5702,45589024,1071,8492735,4294,34162828,7002,55687731,-2708,-21524903
2026/04/28,臺股期貨,投信,221,1756799,293,2328495,-72,-571697,47093,374229234,4520,35918632,42573,338310602
2026/04/28,臺股期貨,外資及陸資,60657,483921666,62255,496608528,-1598,-12686862,17922,142436089,63791,506980388,-45869,-364544299
2026/04/29,臺股期貨,自營商,7450,58786017,5933,46830684,1517,11955333,4732,37416183,6049,47801109,-1317,-10384926
2026/04/29,臺股期貨,投信,182,1437017,560,4426352,-378,-2989335,46801,369531336,4606,36368055,42195,333163281
2026/04/29,臺股期貨,外資及陸資,63721,502640432,63787,503150453,-66,-510021,18063,142647412,65137,514382573,-47074,-371735161
2026/04/30,臺股期貨,自營商,5551,43883684,5850,46269952,-299,-2386268,4708,37094282,6247,49192453,-1539,-12098171
2026/04/30,臺股期貨,投信,378,2975040,256,2014710,122,960330,46884,368902066,4567,35934983,42317,332967083
2026/04/30,臺股期貨,外資及陸資,70159,554377821,67153,530626691,3006,23751130,19569,154006546,63613,500605400,-44044,-346598854
2026/05/04,臺股期貨,自營商,8414,68188696,9257,74917280,-843,-6728584,4399,36162270,6363,52281201,-1964,-16118931
2026/05/04,臺股期貨,投信,1909,15663623,120,973835,1789,14689787,48625,399269600,4519,37106413,44106,362163187
2026/05/04,臺股期貨,外資及陸資,63806,513516622,64682,520869088,-876,-7352466,21596,177366400,65100,534619107,-43504,-357252707
2026/05/05,臺股期貨,自營商,5958,48737234,4825,39507480,1133,9229754,4812,39540120,5660,46491629,-848,-6951509
2026/05/05,臺股期貨,投信,416,3412701,313,2565115,103,847586,48828,400721630,4619,37907209,44209,362814421
2026/05/05,臺股期貨,外資及陸資,55251,451879891,59358,485421356,-4107,-33541466,20156,165459518,68843,565063270,-48687,-399603752
2026/05/06,臺股期貨,自營商,8756,72643640,9096,75494228,-340,-2850588,4524,37615452,5761,47883222,-1237,-10267770
