日期,商品名稱,身份別,多方交易口數,多方交易契約金額(千元),空方交易口數,空方交易契約金額(千元),多空交易口數淨額,多空交易契約金額淨額(千元),多方未平倉口數,多方未平倉契約金額(千元),空方未平倉口數,空方未平倉契約金額(千元),多空未平倉口數淨額,多空未平倉契約金額淨額(千元)
2025/10/15,小型臺指期貨,投信,8,10868,3,4063,5,6805,146,199210,13,17738,133,181472
2025/10/15,小型臺指期貨,外資及陸資,130686,175591427,128685,172869384,2001,2722043,5909,8062527,1555,2121721,4354,5940806
2025/10/16,小型臺指期貨,自營商,16234,22374858,17624,24286255,-1390,-1911397,3660,5088839,5644,7847293,-1984,-2758454
2025/10/16,小型臺指期貨,投信,1,1391,0,0,1,1391,146,203071,12,16691,134,186380
2025/10/16,小型臺指期貨,外資及陸資,135616,186686755,138313,190342777,-2697,-3656022,4448,6186694,2660,3699762,1788,2486932
2025/10/17,小型臺指期貨,自營商,16739,23067696,19350,26655149,-2611,-3587454,1727,2357997,6717,9176704,-4990,-6818707
2025/10/17,小型臺指期貨,投信,0,0,5,6854,-5,-6854,141,192662,12,16397,129,176265
2025/10/17,小型臺指期貨,外資及陸資,135409,186717122,140006,193065585,-4597,-6348463,4241,5794925,1600,2186474,2641,3608451
2025/10/20,小型臺指期貨,自營商,14505,19958158,13222,18175585,1283,1782573,2846,3951177,6736,9353652,-3890,-5402475
2025/10/20,小型臺指期貨,投信,0,0,0,0,0,0,141,195849,12,16668,129,179181
2025/10/20,小型臺指期貨,外資及陸資,148457,203701358,145060,198958664,3397,4742694,6569,9124331,383,531988,6186,8592343
2025/10/21,小型臺指期貨,自營商,11317,15784824,9974,13908465,1343,1876359,3403,4734007,6015,8368239,-2612,-3634232
2025/10/21,小型臺指期貨,投信,2,2783,0,0,2,2783,141,196209,10,13916,131,182293
2025/10/21,小型臺指期貨,外資及陸資,93649,130553337,92347,128727965,1302,1825373,8539,11882492,1051,1462582,7488,10419910
2025/10/22,小型臺指期貨,自營商,12003,16634932,13371,18530520,-1368,-1895588,2080,2880211,6011,8325435,-3931,-5445224
2025/10/22,小型臺指期貨,投信,0,0,1,1386,-1,-1386,141,195341,11,15239,130,180102
2025/10/22,小型臺指期貨,外資及陸資,94938,131654332,100849,139868507,-5911,-8214175,5508,7630773,4085,5659360,1423,1971413
2025/10/23,小型臺指期貨,自營商,10869,14955496,11229,15450180,-360,-494684,2148,2958390,6334,8725284,-4186,-5766894
2025/10/23,小型臺指期貨,投信,0,0,2,2756,-2,-2756,141,194270,13,17911,128,176359
2025/10/23,小型臺指期貨,外資及陸資,110325,151824743,110743,152428875,-418,-604132,5521,7606844,4802,6616261,719,990583
2025/10/27,小型臺指期貨,自營商,12916,18111548,10852,15203032,2064,2908516,4310,6081106,6448,9095979,-2138,-3014873
2025/10/27,小型臺指期貨,投信,0,0,1,1411,-1,-1411,140,197533,13,18342,127,179191
2025/10/27,小型臺指期貨,外資及陸資,87630,122271636,85615,119503224,2015,2768412,6328,8928582,3250,4585642,3078,4342940
2025/10/28,小型臺指期貨,自營商,9492,13346552,10634,14951154,-1142,-1604602,2930,4102211,6287,8801643,-3357,-4699432
2025/10/28,小型臺指期貨,投信,0,0,3,4201,-3,-4201,140,196035,16,22404,124,173631
2025/10/28,小型臺指期貨,外資及陸資,72380,101772212,76613,107737017,-4233,-5964805,3916,5483418,5071,7100747,-1155,-1617329
2025/10/29,小型臺指期貨,自營商,11841,16741201,10478,14806978,1363,1934224,4847,6886312,6689,9501179,-1842,-2614867
2025/10/29,小型臺指期貨,投信,0,0,0,0,0,0,140,198898,16,22731,124,176167
2025/10/29,小型臺指期貨,外資及陸資,75738,106931430,70567,99614659,5171,7316771,7524,10689438,3173,4507916,4351,6181522
2025/10/30,小型臺指期貨,自營商,13705,19457955,13488,19140771,217,317184,3966,5631081,5587,7930869,-1621,-2299788
2025/10/30,小型臺指期貨,投信,0,0,0,0,0,0,140,198793,16,22719,124,176074
2025/10/30,小型臺指期貨,外資及陸資,111204,157861684,111373,158106520,-169,-244836,6788,9638642,2734,3882174,4054,5756468
2025/10/31,小型臺指期貨,自營商,13528,19239122,12524,17807420,1004,1431703,5375,7640995,6024,8561793,-649,-920798
2025/10/31,小型臺指期貨,投信,2,2843,4,5686,-2,-2843,136,193324,14,19901,122,173423
2025/10/31,小型臺指期貨,外資及陸資,90052,127893409,91132,129404315,-1080,-1510906,6995,9943545,3965,5636359,3030,4307186
2025/11/03,小型臺指期貨,自營商,13511,19163015,13572,19246420,-61,-83405,5513,7812826,6772,9597082,-1259,-1784256
2025/11/03,小型臺指期貨,投信,0,0,2,2834,-2,-2834,136,192719,16,22673,120,170046
2025/11/03,小型臺指期貨,外資及陸資,101497,143887420,106846,151449905,-5349,-7562485,5725,8112928,1939,2747906,3786,5365022
2025/11/04,小型臺指期貨,自營商,14352,20367566,15683,22235267,-1331,-1867701,3927,5521280,6672,9382414,-2745,-3861134
2025/11/04,小型臺指期貨,投信,0,0,3,4218,-3,-4218,136,191209,19,26713,117,164496
2025/11/04,小型臺指期貨,外資及陸資,103339,146643630,101739,144329707,1600,2313922,7938,11160659,2480,3487093,5458,7673566
2025/11/05,小型臺指期貨,自營商,20918,29046571,24523,34057657,-3605,-5011087,3048,4237990,9815,13650390,-6767,-9412400
2025/11/05,小型臺指期貨,投信,0,0,0,0,0,0,136,189094,19,26418,117,162676
2025/11/05,小型臺指期貨,外資及陸資,142873,198804184,145688,202659456,-2815,-3855273,4073,5663160,2258,3140126,1815,2523034
2025/11/06,小型臺指期貨,自營商,12126,16974873,12344,17275564,-218,-300692,3132,4390947,10397,14576664,-7265,-10185717
2025/11/06,小型臺指期貨,投信,10,14016,0,0,10,14016,146,204648,19,26632,127,178016
2025/11/06,小型臺指期貨,外資及陸資,97138,135914252,93364,130628742,3774,5285510,7398,10369823,1659,2325941,5739,8043882
2025/11/07,小型臺指期貨,自營商,14494,20144625,14918,20733542,-424,-588917,2500,3465376,10005,13870584,-7505,-10405208
2025/11/07,小型臺指期貨,投信,0,0,1,1386,-1,-1386,146,202363,20,27721,126,174642
2025/11/07,小型臺指期貨,外資及陸資,133610,185712938,137205,190749273,-3595,-5036335,4028,5583038,1807,2505145,2221,3077893
2025/11/10,小型臺指期貨,自營商,16949,23461937,16386,22676531,563,785406,4249,5952920,11291,15817484,-7042,-9864564
2025/11/10,小型臺指期貨,投信,0,0,10,14005,-10,-14005,136,190509,20,28016,116,162493
2025/11/10,小型臺指期貨,外資及陸資,140766,194311035,139117,191967069,1649,2343966,6094,8536538,2230,3123975,3864,5412563
2025/11/11,小型臺指期貨,自營商,13435,18802420,12553,17570364,882,1232056,3147,4371423,9544,13258802,-6397,-8887379
2025/11/11,小型臺指期貨,投信,2,2780,2,2779,0,1,138,191684,22,30558,116,161126
2025/11/11,小型臺指期貨,外資及陸資,94225,131867864,97911,137025096,-3686,-5157232,4846,6731126,4744,6589810,102,141316
2025/11/12,小型臺指期貨,自營商,11801,16472866,11080,15464293,721,1008573,3024,4241015,8982,12595314,-5958,-8354299
2025/11/12,小型臺指期貨,投信,3,4209,3,4206,0,3,135,189398,19,26656,116,162742
2025/11/12,小型臺指期貨,外資及陸資,94001,131118353,89743,125180339,4258,5938015,7695,10795649,3075,4314045,4620,6481604
2025/11/13,小型臺指期貨,自營商,14428,20189723,13583,19002817,845,1186906,4438,6207697,9651,13499658,-5213,-7291961
2025/11/13,小型臺指期貨,投信,3,4197,2,2798,1,1400,138,193049,21,29377,117,163672
2025/11/13,小型臺指期貨,外資及陸資,93950,131501081,96161,134599379,-2211,-3098298,6118,8558602,3709,5188729,2409,3369873
2025/11/14,小型臺指期貨,自營商,15340,21168176,18042,24904565,-2702,-3736389,4567,6257946,13329,18268968,-8762,-12011022
2025/11/14,小型臺指期貨,投信,73,100100,76,104146,-3,-4046,137,187785,23,31515,114,156270
2025/11/14,小型臺指期貨,外資及陸資,118032,163004301,125125,172868941,-7093,-9864641,4451,6099004,2340,3206930,2111,2892074
2025/11/17,小型臺指期貨,自營商,28937,39665660,25845,35409459,3092,4256202,2941,4037675,9151,12555703,-6210,-8518028
2025/11/17,小型臺指期貨,投信,57,78271,59,81053,-2,-2782,134,183943,22,30193,112,153750
2025/11/17,小型臺指期貨,外資及陸資,166877,228579952,162720,222875846,4157,5704106,7843,10775551,1526,2095595,6317,8679956
2025/11/18,小型臺指期貨,自營商,29324,39814508,33440,45377805,-4116,-5563297,2938,3939414,13366,17922574,-10428,-13983160
2025/11/18,小型臺指期貨,投信,28,37691,26,34943,2,2747,137,183731,23,30845,114,152886
2025/11/18,小型臺指期貨,外資及陸資,171336,232994725,173090,235387711,-1754,-2392985,8550,11463470,4120,5524669,4430,5938801
2025/11/19,小型臺指期貨,自營商,31923,42745773,30958,41473630,965,1272144,1137,1512636,14373,19119513,-13236,-17606877
2025/11/19,小型臺指期貨,投信,3,4027,0,0,3,4027,140,186242,23,30597,117,155645
2025/11/19,小型臺指期貨,外資及陸資,138310,185451180,138265,185379289,45,71892,1348,1793246,3940,5241500,-2592,-3448254
2025/11/20,小型臺指期貨,自營商,11862,16131978,10769,14626197,1093,1505782,2058,2828689,13382,18386766,-11324,-15558077
2025/11/20,小型臺指期貨,投信,5,6871,11,15070,-6,-8199,131,180020,20,27484,111,152536
2025/11/20,小型臺指期貨,外資及陸資,130898,177571111,119892,162663374,11006,14907736,5106,7016769,697,957861,4409,6058908
2025/11/21,小型臺指期貨,自營商,14832,19934466,18002,24144635,-3170,-4210169,1334,1766467,16366,21664376,-15032,-19897909
2025/11/21,小型臺指期貨,投信,0,0,4,5307,-4,-5307,128,169446,21,27800,107,141646
2025/11/21,小型臺指期貨,外資及陸資,159917,215332148,174265,234699134,-14348,-19366986,1115,1476055,5509,7293129,-4394,-5817074
2025/11/24,小型臺指期貨,自營商,16704,22162263,16449,21811386,255,350877,1325,1763405,16075,21387511,-14750,-19624106
2025/11/24,小型臺指期貨,投信,2,2661,1,1331,1,1330,127,168999,19,25283,108,143716
2025/11/24,小型臺指期貨,外資及陸資,164448,218094219,159801,211933628,4647,6160591,3946,5251003,3498,4654948,448,596055
2025/11/25,小型臺指期貨,自營商,12585,16889612,10102,13548830,2483,3340783,1960,2640037,14199,19117311,-12239,-16477274
2025/11/25,小型臺指期貨,投信,0,0,0,0,0,0,127,171025,19,25586,108,145439
2025/11/25,小型臺指期貨,外資及陸資,109654,147054467,105524,141529437,4130,5525031,1980,2666399,3445,4639335,-1465,-1972936
2025/11/26,小型臺指期貨,自營商,13996,18956958,13576,18370515,420,586444,2807,3837100,14703,20091835,-11896,-16254735
2025/11/26,小型臺指期貨,投信,2,2735,0,0,2,2735,127,173603,17,23238,110,150365
2025/11/26,小型臺指期貨,外資及陸資,121452,164313944,117978,159580793,3474,4733151,3917,5354377,1750,2392203,2167,2962174
2025/11/27,小型臺指期貨,自營商,10023,13766253,9244,12699112,779,1067141,3574,4929620,14488,19973764,-10914,-15044144
2025/11/27,小型臺指期貨,投信,1,1379,0,0,1,1379,127,175127,16,22063,111,153064
2025/11/27,小型臺指期貨,外資及陸資,103141,141599892,99259,136267311,3882,5332582,6684,9216947,477,657837,6207,8559110
2025/11/28,小型臺指期貨,自營商,7219,9992655,7237,10018728,-18,-26073,3903,5414565,14515,20125750,-10612,-14711185
2025/11/28,小型臺指期貨,投信,2,2773,0,0,2,2773,127,176130,14,19416,113,156714
2025/11/28,小型臺指期貨,外資及陸資,47497,65710159,47162,65231740,335,478419,6941,9626198,426,590928,6515,9035270
2025/12/01,小型臺指期貨,自營商,9612,13271937,10479,14459037,-867,-1187100,2468,3382892,14230,19496181,-11762,-16113289
2025/12/01,小型臺指期貨,投信,0,0,0,0,0,0,127,174028,14,19184,113,154844
2025/12/01,小型臺指期貨,外資及陸資,67473,93255861,72870,100697937,-5397,-7442077,3525,4830402,2508,3436937,1017,1393465
2025/12/02,小型臺指期貨,自營商,9829,13574512,10910,15063397,-1081,-1488885,2422,3338881,15247,21006141,-12825,-17667260
2025/12/02,小型臺指期貨,投信,1,1378,3,4134,-2,-2756,124,170866,13,17913,111,152953
2025/12/02,小型臺指期貨,外資及陸資,88904,122747032,87162,120350189,1742,2396843,3978,5481590,1219,1679995,2759,3801595
2025/12/03,小型臺指期貨,自營商,11294,15681679,10769,14954213,525,727466,3273,4545559,15342,21291693,-12069,-16746134
2025/12/03,小型臺指期貨,投信,2,2776,0,0,2,2776,124,172112,11,15268,113,156844
2025/12/03,小型臺指期貨,外資及陸資,85922,119266907,86102,119516836,-180,-249930,4639,6439133,2059,2858253,2580,3580880
2025/12/04,小型臺指期貨,自營商,8987,12473438,9643,13381477,-656,-908039,3334,4636853,16059,22318574,-12725,-17681721
2025/12/04,小型臺指期貨,投信,0,0,0,0,0,0,124,172348,11,15289,113,157059
2025/12/04,小型臺指期貨,外資及陸資,79382,110145046,79287,110000375,95,144671,4145,5761316,1470,2043582,2675,3717734
2025/12/05,小型臺指期貨,自營商,9999,13930278,9749,13580108,250,350170,4605,6455082,17101,23949475,-12496,-17494393
2025/12/05,小型臺指期貨,投信,3,4201,0,0,3,4201,124,173662,8,11204,116,162458
2025/12/05,小型臺指期貨,外資及陸資,75183,104650747,70161,97639646,5022,7011101,8607,12054318,690,966634,7917,11087684
2025/12/08,小型臺指期貨,自營商,10614,14935402,10151,14281868,463,653534,5456,7721327,17607,24898356,-12151,-17177029
2025/12/08,小型臺指期貨,投信,0,0,0,0,0,0,124,175361,8,11314,116,164047
2025/12/08,小型臺指期貨,外資及陸資,68491,96316902,68831,96777289,-340,-460387,8663,12251439,1122,1587000,7541,10664439
2025/12/09,小型臺指期貨,自營商,7610,10757249,7631,10787318,-21,-30070,4546,6419747,16825,23738728,-12279,-17318981
2025/12/09,小型臺指期貨,投信,0,0,0,0,0,0,124,174945,8,11287,116,163658
2025/12/09,小型臺指期貨,外資及陸資,54883,77554278,61284,86591181,-6401,-9036904,4422,6238986,3398,4794867,1024,1444119
2025/12/10,小型臺指期貨,自營商,9252,13101592,9561,13533350,-309,-431757,5499,7815122,17986,25539441,-12487,-17724319
2025/12/10,小型臺指期貨,投信,3,4260,0,0,3,4260,126,178920,7,9940,119,168980
2025/12/10,小型臺指期貨,外資及陸資,61790,87409945,57457,81265092,4333,6144854,7686,10914357,2211,3140084,5475,7774273
2025/12/11,小型臺指期貨,自營商,12670,17950672,14652,20758157,-1982,-2807486,2642,3716659,17017,23915251,-14375,-20198592
2025/12/11,小型臺指期貨,投信,0,0,0,0,0,0,126,177036,7,9835,119,167201
2025/12/11,小型臺指期貨,外資及陸資,92574,131194633,98664,139841872,-6090,-8647240,4410,6196521,5180,7279872,-770,-1083351
2025/12/12,小型臺指期貨,自營商,10327,14592483,10453,14768965,-126,-176482,2557,3622261,17057,24136505,-14500,-20514244
2025/12/12,小型臺指期貨,投信,7,9899,12,16996,-5,-7097,126,178227,12,17005,114,161222
2025/12/12,小型臺指期貨,外資及陸資,80233,113316161,76322,107795688,3911,5520474,5561,7866675,2263,3202730,3298,4663945
2025/12/15,小型臺指期貨,自營商,13132,18377236,16265,22775484,-3133,-4398247,2154,3012059,19264,26921162,-17110,-23909103
2025/12/15,小型臺指期貨,投信,93,130357,96,134090,-3,-3734,126,176284,15,21005,111,155279
2025/12/15,小型臺指期貨,外資及陸資,102261,142956866,104964,146799750,-2703,-3842884,5455,7615877,4860,6785508,595,830369
2025/12/16,小型臺指期貨,自營商,19529,27057012,22590,31299619,-3061,-4242607,1717,2379224,22075,30557353,-20358,-28178129
2025/12/16,小型臺指期貨,投信,24,33238,23,31738,1,1500,126,174640,14,19410,112,155230
2025/12/16,小型臺指期貨,外資及陸資,104938,145427888,104022,144170820,916,1257068,4743,6559090,3232,4473952,1511,2085138
2025/12/17,小型臺指期貨,自營商,20135,27902390,18796,26054930,1339,1847459,1055,1463344,12699,17583704,-11644,-16120360
2025/12/17,小型臺指期貨,投信,4,5554,14,19387,-10,-13833,117,161981,15,20767,102,141214
2025/12/17,小型臺指期貨,外資及陸資,88317,122327831,89588,124098420,-1271,-1770589,1771,2451865,5424,7509328,-3653,-5057463
2025/12/18,小型臺指期貨,自營商,13984,19343582,16792,23222714,-2808,-3879133,1563,2159524,15933,21990119,-14370,-19830595
2025/12/18,小型臺指期貨,投信,0,0,0,0,0,0,117,161448,15,20699,102,140749
2025/12/18,小型臺指期貨,外資及陸資,116335,160796227,116100,160461045,235,335182,3551,4900342,1557,2148740,1994,2751602
2025/12/19,小型臺指期貨,自營商,13459,18744505,12321,17157217,1138,1587288,2001,2796239,15221,21233380,-13220,-18437141
2025/12/19,小型臺指期貨,投信,3,4185,0,0,3,4185,117,163197,12,16738,105,146459
2025/12/19,小型臺指期貨,外資及陸資,100159,139402078,93927,130704936,6232,8697142,4109,5731548,842,1174550,3267,4556998
2025/12/22,小型臺指期貨,自營商,8759,12343582,8514,12007167,245,336415,2659,3774221,15638,22162051,-12979,-18387830
2025/12/22,小型臺指期貨,投信,2,2834,0,0,2,2834,117,165795,10,14171,107,151624
2025/12/22,小型臺指期貨,外資及陸資,74472,104839494,71708,100953614,2764,3885880,6824,9670253,793,1123880,6031,8546373
2025/12/23,小型臺指期貨,自營商,6654,9444141,5829,8273496,825,1170645,3016,4291454,15182,21571804,-12166,-17280350
2025/12/23,小型臺指期貨,投信,0,0,2,2841,-2,-2841,115,163386,10,14208,105,149178
2025/12/23,小型臺指期貨,外資及陸資,46545,66033850,46770,66349451,-225,-315602,6708,9530791,913,1297193,5795,8233598
2025/12/24,小型臺指期貨,自營商,7311,10406310,6684,9515598,627,890712,2897,4131296,14388,20483616,-11491,-16352320
2025/12/24,小型臺指期貨,投信,0,0,0,0,0,0,115,163685,10,14234,105,149451
2025/12/24,小型臺指期貨,外資及陸資,49045,69775077,48392,68849145,653,925932,3219,4582231,702,999205,2517,3583026
2025/12/26,小型臺指期貨,自營商,7161,10246783,7414,10604442,-253,-357659,3635,5220883,15343,22003653,-11708,-16782770
2025/12/26,小型臺指期貨,投信,5,7171,0,0,5,7171,120,172062,10,14339,110,157723
2025/12/26,小型臺指期貨,外資及陸資,43548,62262751,41227,58937550,2321,3325200,5282,7574544,444,636633,4838,6937911
2025/12/29,小型臺指期貨,自營商,9466,13642545,7740,11157931,1726,2484615,4750,6885820,14740,21335420,-9990,-14449600
2025/12/29,小型臺指期貨,投信,0,0,0,0,0,0,120,173640,10,14470,110,159170
2025/12/29,小型臺指期貨,外資及陸資,51094,73580448,50797,73150880,297,429567,5491,7946667,612,885647,4879,7061020
2025/12/30,小型臺指期貨,自營商,8006,11544198,8953,12909799,-947,-1365601,4079,5902272,15036,21716439,-10957,-15814167
2025/12/30,小型臺指期貨,投信,0,0,2,2887,-2,-2887,120,173250,12,17325,108,155925
2025/12/30,小型臺指期貨,外資及陸資,54034,77858553,58448,84224454,-4414,-6365901,4130,5963550,3665,5291454,465,672096
2025/12/31,小型臺指期貨,自營商,11599,16785181,9545,13811078,2054,2974104,5614,8160773,14388,20881806,-8774,-12721033
2025/12/31,小型臺指期貨,投信,1,1451,0,0,1,1451,120,174084,11,15958,109,158126
2025/12/31,小型臺指期貨,外資及陸資,58032,83911321,55228,79843183,2804,4068138,4740,6877776,1578,2289257,3162,4588519
2026/01/02,小型臺指期貨,自營商,14861,21741562,13923,20363616,938,1377946,6258,9238659,14277,21050874,-8019,-11812215
2026/01/02,小型臺指期貨,投信,2,2948,0,0,2,2948,120,176874,9,13266,111,163608
2026/01/02,小型臺指期貨,外資及陸資,66990,97857714,62806,91736125,4184,6121588,7487,11038424,141,207842,7346,10830582
2026/01/05,小型臺指期貨,自營商,23407,35136830,22597,33949467,810,1187363,6418,9740689,13665,20718229,-7247,-10977540
2026/01/05,小型臺指期貨,投信,5,7573,0,0,5,7573,123,186400,7,10608,116,175792
2026/01/05,小型臺指期貨,外資及陸資,119533,179078250,121387,181824047,-1854,-2745797,6587,9987125,1166,1767014,5421,8220111
2026/01/06,小型臺指期貨,自營商,14260,21682570,14186,21579648,74,102922,6744,10344742,13769,21098600,-7025,-10753858
2026/01/06,小型臺指期貨,投信,3,4596,0,0,3,4596,123,188356,4,6125,119,182231
2026/01/06,小型臺指期貨,外資及陸資,76410,116084207,80881,122871633,-4471,-6787426,4558,6986445,3622,5546701,936,1439744
2026/01/07,小型臺指期貨,自營商,12960,19812032,15516,23710972,-2556,-3898940,5538,8473551,14756,22538460,-9218,-14064909
2026/01/07,小型臺指期貨,投信,0,0,1,1526,-1,-1526,123,187673,5,7629,118,180044
2026/01/07,小型臺指期貨,外資及陸資,78060,119277059,77906,119048629,154,228430,4476,6835671,3842,5862349,634,973322
2026/01/08,小型臺指期貨,自營商,15503,23657285,14042,21418674,1461,2238611,5791,8843486,13811,21054244,-8020,-12210758
2026/01/08,小型臺指期貨,投信,0,0,0,0,0,0,123,187317,5,7615,118,179702
2026/01/08,小型臺指期貨,外資及陸資,82213,125335940,80340,122496912,1873,2839028,4708,7175944,2201,3352294,2507,3823650
2026/01/09,小型臺指期貨,自營商,20052,30454203,19390,29449533,662,1004670,5732,8751774,13135,20025047,-7403,-11273273
2026/01/09,小型臺指期貨,投信,0,0,7,10641,-7,-10641,123,187286,12,18272,111,169014
2026/01/09,小型臺指期貨,外資及陸資,101749,154582823,102897,156336696,-1148,-1753873,4595,7002652,3405,5184974,1190,1817678
2026/01/12,小型臺指期貨,自營商,13623,20897685,13897,21313573,-274,-415888,6633,10211351,14335,22033849,-7702,-11822498
2026/01/12,小型臺指期貨,投信,3,4605,0,0,3,4605,123,188805,9,13815,114,174990
2026/01/12,小型臺指期貨,外資及陸資,86322,132295891,87236,133706621,-914,-1410730,3930,6039798,3625,5564525,305,475273
2026/01/13,小型臺指期貨,自營商,18613,28750848,20356,31442991,-1743,-2692144,6089,9423756,15436,23855846,-9347,-14432090
2026/01/13,小型臺指期貨,投信,0,0,0,0,0,0,123,189851,9,13892,114,175959
2026/01/13,小型臺指期貨,外資及陸資,109501,168967651,110340,170310975,-839,-1343324,3749,5794316,4541,7008284,-792,-1213968
2026/01/14,小型臺指期貨,自營商,14929,23172508,18207,28249441,-3278,-5076933,5096,7927207,17947,27835374,-12851,-19908167
2026/01/14,小型臺指期貨,投信,2,3099,0,0,2,3099,123,190527,7,10843,116,179684
2026/01/14,小型臺指期貨,外資及陸資,91269,141481445,90538,140359596,731,1121849,4770,7397146,4570,7079497,200,317649
2026/01/15,小型臺指期貨,自營商,16729,25833684,18304,28256349,-1575,-2422665,4680,7286246,19138,29735151,-14458,-22448905
2026/01/15,小型臺指期貨,投信,0,0,0,0,0,0,123,190958,7,10868,116,180090
2026/01/15,小型臺指期貨,外資及陸資,101435,156431829,100424,154867509,1011,1564321,6090,9459350,1415,2196964,4675,7262386
2026/01/16,小型臺指期貨,自營商,23927,37525761,23430,36748040,497,777721,5369,8472637,19867,31290298,-14498,-22817661
2026/01/16,小型臺指期貨,投信,1,1574,0,0,1,1574,123,193577,6,9443,117,184134
2026/01/16,小型臺指期貨,外資及陸資,114048,178846654,112089,175768335,1959,3078319,7224,11378940,650,1023329,6574,10355611
2026/01/19,小型臺指期貨,自營商,17073,26939554,16364,25806519,709,1133035,6720,10677544,20486,32478449,-13766,-21800905
2026/01/19,小型臺指期貨,投信,88,139894,93,147291,-5,-7396,117,185803,5,7918,112,177885
2026/01/19,小型臺指期貨,外資及陸資,92167,145092266,91822,144517794,345,574472,8205,13014474,1286,2036750,6919,10977724
2026/01/20,小型臺指期貨,自營商,17356,27455529,18271,28899703,-915,-1444173,5589,8880757,20252,32115471,-14663,-23234714
2026/01/20,小型臺指期貨,投信,22,34995,35,55556,-13,-20561,119,189111,20,31763,99,157348
2026/01/20,小型臺指期貨,外資及陸資,80302,126879221,80414,127034487,-112,-155266,7745,12296617,1088,1723641,6657,10572976
2026/01/21,小型臺指期貨,自營商,31965,50305304,33049,52034171,-1084,-1728867,2530,3992814,9751,15354960,-7221,-11362146
2026/01/21,小型臺指期貨,投信,12,18898,15,23584,-3,-4686,116,182532,23,36192,93,146340
2026/01/21,小型臺指期貨,外資及陸資,130556,205416144,134823,212156085,-4267,-6739941,4184,6583802,5189,8165301,-1005,-1581499
2026/01/22,小型臺指期貨,自營商,19376,30816768,19347,30767042,29,49726,3572,5702712,10764,17158667,-7192,-11455955
2026/01/22,小型臺指期貨,投信,1,1593,0,0,1,1593,117,186399,23,36642,94,149757
2026/01/22,小型臺指期貨,外資及陸資,134054,213072337,131283,208649128,2771,4423208,5333,8496568,3492,5563861,1841,2932707
2026/01/23,小型臺指期貨,自營商,15937,25545277,14411,23090782,1526,2454495,4038,6505808,9809,15781200,-5771,-9275392
2026/01/23,小型臺指期貨,投信,1,1608,0,0,1,1608,117,188130,22,35375,95,152755
2026/01/23,小型臺指期貨,外資及陸資,98570,157911635,95789,153436854,2781,4474781,6352,10214188,1730,2782273,4622,7431915
2026/01/26,小型臺指期貨,自營商,10767,17320761,12540,20168763,-1773,-2848002,3632,5849535,11440,18397977,-7808,-12548442
2026/01/26,小型臺指期貨,投信,0,0,0,0,0,0,117,188078,22,35365,95,152713
2026/01/26,小型臺指期貨,外資及陸資,89193,143445567,91695,147450484,-2502,-4004917,5110,8214550,2990,4807074,2120,3407476
2026/01/27,小型臺指期貨,自營商,12830,20751893,12937,20914347,-107,-162454,4001,6512017,11916,19372025,-7915,-12860008
2026/01/27,小型臺指期貨,投信,0,0,2,3249,-2,-3249,115,186904,22,35756,93,151148
2026/01/27,小型臺指期貨,外資及陸資,85974,138921379,83250,134507192,2724,4414187,6632,10778895,1776,2886584,4856,7892311
2026/01/28,小型臺指期貨,自營商,12797,20948589,15351,25131207,-2554,-4182618,3408,5619772,13919,22920389,-10511,-17300617
2026/01/28,小型臺指期貨,投信,4,6585,0,0,4,6585,116,190965,19,31279,97,159686
2026/01/28,小型臺指期貨,外資及陸資,75200,122996909,74733,122204518,467,792391,6356,10463952,1039,1710593,5317,8753359
2026/01/29,小型臺指期貨,自營商,16177,26597669,20239,33244723,-4062,-6647055,2371,3894980,16566,27160084,-14195,-23265104
2026/01/29,小型臺指期貨,投信,0,0,2,3277,-2,-3277,116,190089,21,34413,95,155676
2026/01/29,小型臺指期貨,外資及陸資,114915,188821974,119957,197173773,-5042,-8351798,3979,6520575,3704,6070282,275,450293
2026/01/30,小型臺指期貨,自營商,22663,36637794,26294,42502711,-3631,-5864917,2284,3694394,20052,32353322,-17768,-28658928
2026/01/30,小型臺指期貨,投信,2,3225,3,4838,-1,-1613,118,190287,24,38702,94,151585
2026/01/30,小型臺指期貨,外資及陸資,156662,253307426,156600,253217210,62,90216,4177,6735882,3822,6164558,355,571324
2026/02/02,小型臺指期貨,自營商,33799,53894482,32548,51882875,1251,2011607,1768,2805515,18217,28813856,-16449,-26008341
2026/02/02,小型臺指期貨,投信,0,0,7,11067,-7,-11067,116,183373,29,45843,87,137530
2026/02/02,小型臺指期貨,外資及陸資,190997,304126558,189726,302122810,1271,2003748,4839,7649610,3140,4965544,1699,2684066
2026/02/03,小型臺指期貨,自營商,18421,29603539,17157,27567508,1264,2036031,2537,4106062,17689,28567735,-15152,-24461673
2026/02/03,小型臺指期貨,投信,1,1615,0,0,1,1615,116,187247,28,45198,88,142049
2026/02/03,小型臺指期貨,外資及陸資,122802,197171510,121847,195678299,955,1493211,5088,8213154,2367,3822653,2721,4390501
2026/02/04,小型臺指期貨,自營商,20478,33033631,22618,36478562,-2140,-3444931,2923,4751476,20053,32520525,-17130,-27769049
2026/02/04,小型臺指期貨,投信,2,3242,2,3241,0,1,114,184771,26,42141,88,142630
2026/02/04,小型臺指期貨,外資及陸資,136729,220236418,133009,214282301,3720,5954116,7912,12823818,1478,2397527,6434,10426291
