日期,賣權成交量,買權成交量,買賣權成交量比率%,賣權未平倉量,買權未平倉量,買賣權未平倉量比率%,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.01//EN"" ""http://www.w3.org/TR/html4/strict.dtd"">"
180728.0,196362.0,92.04,572155.0,424788.0,134.69,,
156282.0,148483.0,105.25,565341.0,402344.0,140.51,,
161757.0,128337.0,126.04,551825.0,392315.0,140.66,,
156419.0,156613.0,99.88,533142.0,387243.0,137.68,,
165596.0,213070.0,77.72,507353.0,368773.0,137.58,,
193433.0,226856.0,85.27,472948.0,341507.0,138.49,,
142914.0,186417.0,76.66,437417.0,343792.0,127.23,,
118565.0,139994.0,84.69,414317.0,316753.0,130.8,,
123230.0,144177.0,85.47,327397.0,377442.0,86.74,,
187146.0,224637.0,83.31,317302.0,355660.0,89.21,,
123061.0,144946.0,84.9,298598.0,315542.0,94.63,,
130580.0,153683.0,84.97,270283.0,283740.0,95.26,,
227222.0,255215.0,89.03,476913.0,729882.0,65.34,,
299909.0,439503.0,68.24,447291.0,723317.0,61.84,,
222019.0,297519.0,74.62,412463.0,694655.0,59.38,,
142101.0,198068.0,71.74,382729.0,683530.0,55.99,,
182479.0,225728.0,80.84,365949.0,652110.0,56.12,,
407078.0,349497.0,116.48,368688.0,624562.0,59.03,,
128836.0,146605.0,87.88,413936.0,578759.0,71.52,,
225612.0,295234.0,76.42,403486.0,570354.0,70.74,,
280666.0,284183.0,98.76,392247.0,555299.0,70.64,,
204797.0,276526.0,74.06,400468.0,544651.0,73.53,,
106445.0,130707.0,81.44,374026.0,373087.0,100.25,,
102951.0,107545.0,95.73,356268.0,356208.0,100.02,,
149656.0,163259.0,91.67,338453.0,345570.0,97.94,,
197503.0,234974.0,84.05,321959.0,335734.0,95.9,,
156264.0,225232.0,69.38,291092.0,326552.0,89.14,,
114470.0,117235.0,97.64,275028.0,312479.0,88.01,,
99996.0,123625.0,80.89,247317.0,294601.0,83.95,,
107014.0,143639.0,74.5,225055.0,276773.0,81.31,,
71730.0,113478.0,63.21,207162.0,256869.0,80.65,,
133642.0,195582.0,68.33,190044.0,225480.0,84.28,,
215720.0,328731.0,65.62,144318.0,182167.0,79.22,,
170581.0,177038.0,96.35,514387.0,499176.0,103.05,,
241879.0,276537.0,87.47,498754.0,492478.0,101.27,,
143185.0,151667.0,94.41,496010.0,472449.0,104.99,,
149961.0,162637.0,92.21,485189.0,464158.0,104.53,,
139182.0,164286.0,84.72,470493.0,451224.0,104.27,,
116274.0,117307.0,99.12,456880.0,440851.0,103.64,,
181169.0,213089.0,85.02,440481.0,432104.0,101.94,,
192479.0,246501.0,78.08,413381.0,431335.0,95.84,,
188028.0,231627.0,81.18,398305.0,427421.0,93.19,,
136194.0,152824.0,89.12,372100.0,403909.0,92.12,,
122449.0,160667.0,76.21,367571.0,389564.0,94.35,,
212998.0,256438.0,83.06,354350.0,376678.0,94.07,,
188621.0,220411.0,85.58,371709.0,376788.0,98.65,,
81132.0,105339.0,77.02,345859.0,356391.0,97.04,,
207378.0,205166.0,101.08,331927.0,353884.0,93.8,,
82291.0,111407.0,73.87,306450.0,321107.0,95.44,,
157042.0,183561.0,85.55,288487.0,306930.0,93.99,,
89727.0,96796.0,92.7,266496.0,296478.0,89.89,,
144600.0,162434.0,89.02,238616.0,275320.0,86.67,,
252590.0,314903.0,80.21,194894.0,220451.0,88.41,,
282466.0,305945.0,92.33,541540.0,579958.0,93.38,,
430771.0,423876.0,101.63,506181.0,550747.0,91.91,,
172674.0,197647.0,87.36,536841.0,526772.0,101.91,,
188439.0,203381.0,92.65,535190.0,515332.0,103.85,,
156910.0,173121.0,90.64,516359.0,512105.0,100.83,,
243463.0,279939.0,86.97,510320.0,511345.0,99.8,,
129875.0,177587.0,73.13,508132.0,482840.0,105.24,,
129078.0,147587.0,87.46,494806.0,468373.0,105.64,,
248046.0,270768.0,91.61,493090.0,458175.0,107.62,,
108772.0,131200.0,82.91,463872.0,427105.0,108.61,,
189167.0,234232.0,80.76,444264.0,414113.0,107.28,,
89699.0,93977.0,95.45,414714.0,406813.0,101.94,,
187586.0,209269.0,89.64,392790.0,391464.0,100.34,,
112676.0,120718.0,93.34,376204.0,519138.0,72.47,,
192588.0,257674.0,74.74,356948.0,510315.0,69.95,,
195748.0,218658.0,89.52,322880.0,494748.0,65.26,,
191038.0,189321.0,100.91,308121.0,477363.0,64.55,,
187567.0,270945.0,69.23,288547.0,449565.0,64.18,,
116125.0,159717.0,72.71,282188.0,394340.0,71.56,,
205472.0,265574.0,77.37,274431.0,368948.0,74.38,,
150736.0,185956.0,81.06,266748.0,318135.0,83.85,,
318583.0,319524.0,99.71,232879.0,262977.0,88.55,,
230942.0,232412.0,99.37,528251.0,665022.0,79.43,,
370863.0,341973.0,108.45,521259.0,645615.0,80.74,,
195924.0,198570.0,98.67,503407.0,595125.0,84.59,,
318679.0,336411.0,94.73,484003.0,604703.0,80.04,,
221154.0,239265.0,92.43,446779.0,606736.0,73.64,,
287358.0,276343.0,103.99,424286.0,591828.0,71.69,,
211266.0,239286.0,88.29,396519.0,576259.0,68.81,,
398562.0,417819.0,95.39,386591.0,584106.0,66.19,,
295171.0,289546.0,101.94,395436.0,534388.0,74.0,,
356424.0,350336.0,101.74,399533.0,488345.0,81.81,,
198152.0,206372.0,96.02,400692.0,431149.0,92.94,,
193056.0,230024.0,83.93,381083.0,409439.0,93.07,,
183442.0,174088.0,105.37,288969.0,380770.0,75.89,,
164219.0,180693.0,90.88,285381.0,352058.0,81.06,,
72525.0,87427.0,82.95,267377.0,337076.0,79.32,,
132582.0,142923.0,92.76,258208.0,320729.0,80.51,,
77965.0,84092.0,92.71,252781.0,299319.0,84.45,,
92007.0,106131.0,86.69,239264.0,281197.0,85.09,,
77432.0,81734.0,94.74,221616.0,266115.0,83.28,,
143614.0,170061.0,84.45,198753.0,249270.0,79.73,,
84973.0,84657.0,100.37,165131.0,219470.0,75.24,,
192556.0,227839.0,84.51,517378.0,592270.0,87.36,,
276751.0,277594.0,99.7,483877.0,592016.0,81.73,,
207210.0,218854.0,94.68,460404.0,604374.0,76.18,,
290520.0,253223.0,114.73,457450.0,626449.0,73.02,,
251913.0,265348.0,94.94,456764.0,656080.0,69.62,,
266616.0,240193.0,111.0,462522.0,655330.0,70.58,,
167998.0,148987.0,112.76,457956.0,617789.0,74.13,,
310549.0,314326.0,98.8,449394.0,606222.0,74.13,,
123139.0,109432.0,112.53,457050.0,560477.0,81.55,,
205251.0,196469.0,104.47,434928.0,556188.0,78.2,,
219478.0,237768.0,92.31,408540.0,567568.0,71.98,,
177363.0,176337.0,100.58,397617.0,541773.0,73.39,,
103593.0,99115.0,104.52,329544.0,332773.0,99.03,,
108669.0,101741.0,106.81,308373.0,318067.0,96.95,,
111293.0,117253.0,94.92,277232.0,301744.0,91.88,,
84864.0,119891.0,70.78,248054.0,279668.0,88.7,,
79547.0,93144.0,85.4,230499.0,262037.0,87.96,,
108336.0,134793.0,80.37,206035.0,240507.0,85.67,,
87006.0,84769.0,102.64,175299.0,220565.0,79.48,,
195959.0,208174.0,94.13,146080.0,196936.0,74.18,,
219220.0,252748.0,86.73,523218.0,460646.0,113.58,,
177916.0,184748.0,96.3,508277.0,462940.0,109.79,,
187907.0,202137.0,92.96,490410.0,454853.0,107.82,,
123354.0,154570.0,79.8,476020.0,439682.0,108.26,,
213619.0,213189.0,100.2,457687.0,437142.0,104.7,,
135361.0,154964.0,87.35,435401.0,460519.0,94.55,,
214294.0,215942.0,99.24,425238.0,443684.0,95.84,,
149625.0,146662.0,102.02,401835.0,434252.0,92.53,,
213405.0,223914.0,95.31,387217.0,436081.0,88.79,,
130568.0,148480.0,87.94,380860.0,437933.0,86.97,,
255018.0,289136.0,88.2,360374.0,430806.0,83.65,,
170544.0,183286.0,93.05,330359.0,437719.0,75.47,,
166462.0,161654.0,102.97,322050.0,441411.0,72.96,,
171240.0,173615.0,98.63,311559.0,409247.0,76.13,,
259050.0,309661.0,83.66,447581.0,484585.0,92.36,,
195905.0,231124.0,84.76,427551.0,431089.0,99.18,,
135510.0,171542.0,79.0,404713.0,426068.0,94.99,,
164439.0,172371.0,95.4,386400.0,394557.0,97.93,,
252121.0,262758.0,95.95,371702.0,357031.0,104.11,,
124093.0,105977.0,117.09,332001.0,309230.0,107.36,,
133821.0,143846.0,93.03,296473.0,289000.0,102.59,,
83034.0,100980.0,82.23,267979.0,272889.0,98.2,,
101320.0,107965.0,93.85,240970.0,246235.0,97.86,,
202898.0,229658.0,88.35,201132.0,213961.0,94.0,,
159037.0,167853.0,94.75,635431.0,462924.0,137.26,,
213314.0,225121.0,94.76,606999.0,455597.0,133.23,,
227263.0,258293.0,87.99,589658.0,452264.0,130.38,,
213712.0,216418.0,98.75,567557.0,459426.0,123.54,,
254924.0,270119.0,94.37,552173.0,436865.0,126.39,,
138439.0,127089.0,108.93,523232.0,398433.0,131.32,,
186544.0,173789.0,107.34,491084.0,382658.0,128.33,,
115230.0,107806.0,106.89,461032.0,387674.0,118.92,,
152243.0,169246.0,89.95,435944.0,375815.0,116.0,,
107227.0,138029.0,77.68,413381.0,352545.0,117.26,,
114824.0,135549.0,84.71,387506.0,334652.0,115.79,,
204882.0,228172.0,89.79,357168.0,336208.0,106.23,,
96506.0,101401.0,95.17,479306.0,368571.0,130.04,,
169630.0,214182.0,79.2,458642.0,355504.0,129.01,,
99007.0,93188.0,106.24,430290.0,350659.0,122.71,,
93571.0,123237.0,75.93,411515.0,338459.0,121.58,,
132984.0,150908.0,88.12,389369.0,339631.0,114.64,,
113934.0,131827.0,86.43,370040.0,323903.0,114.24,,
115309.0,158943.0,72.55,345641.0,304840.0,113.38,,
86067.0,117853.0,73.03,319725.0,277827.0,115.08,,
145324.0,187294.0,77.59,301354.0,254620.0,118.35,,
121419.0,123321.0,98.46,260839.0,210258.0,124.06,,
173306.0,231056.0,75.01,219934.0,181367.0,121.26,,
225288.0,307743.0,73.21,766032.0,523908.0,146.21,,
503972.0,510746.0,98.67,717430.0,529098.0,135.59,,
233070.0,202316.0,115.2,641144.0,562859.0,113.91,,
179728.0,174896.0,102.76,610563.0,553682.0,110.27,,
227948.0,204679.0,111.37,592042.0,548355.0,107.97,,
131478.0,118908.0,110.57,575757.0,517169.0,111.33,,
250940.0,206799.0,121.34,553471.0,504873.0,109.63,,
241143.0,208133.0,115.86,507795.0,506346.0,100.29,,
223608.0,282632.0,79.12,491362.0,512532.0,95.87,,
149111.0,156247.0,95.43,460184.0,509644.0,90.3,,
159940.0,187491.0,85.31,526152.0,390715.0,134.66,,
168825.0,159102.0,106.11,490854.0,355776.0,137.97,,
206277.0,222542.0,92.69,443032.0,342866.0,129.21,,
134537.0,121567.0,110.67,394449.0,321344.0,122.75,,
225970.0,225925.0,100.02,347063.0,299613.0,115.84,,
89302.0,79564.0,112.24,307683.0,260093.0,118.3,,
123907.0,117396.0,105.55,280910.0,234058.0,120.02,,
326721.0,356004.0,91.77,761240.0,634411.0,119.99,,
286937.0,261105.0,109.89,721958.0,623227.0,115.84,,
423844.0,438791.0,96.59,703170.0,586736.0,119.84,,
196326.0,187081.0,104.94,710917.0,531029.0,133.88,,
326285.0,376102.0,86.75,685880.0,509043.0,134.74,,
210807.0,225257.0,93.59,655877.0,514711.0,127.43,,
301605.0,313176.0,96.31,640942.0,502378.0,127.58,,
172689.0,195915.0,88.14,641362.0,461892.0,138.86,,
153882.0,174769.0,88.05,626409.0,445656.0,140.56,,
103585.0,77884.0,133.0,600652.0,421445.0,142.52,,
161737.0,150580.0,107.41,574654.0,408180.0,140.78,,
171263.0,179754.0,95.28,542936.0,405655.0,133.84,,
118246.0,127808.0,92.52,533515.0,395685.0,134.83,,
98188.0,85640.0,114.65,504699.0,381877.0,132.16,,
263566.0,222475.0,118.47,579879.0,479000.0,121.06,,
254201.0,222916.0,114.03,523711.0,456826.0,114.64,,
172678.0,158246.0,109.12,510162.0,430189.0,118.59,,
99971.0,86021.0,116.22,427946.0,374210.0,114.36,,
127651.0,120013.0,106.36,397290.0,357583.0,111.1,,
101341.0,111751.0,90.68,370552.0,333056.0,111.26,,
112791.0,116144.0,97.11,340808.0,307465.0,110.84,,
132037.0,141296.0,93.45,313719.0,296650.0,105.75,,
85147.0,104250.0,81.68,283561.0,266597.0,106.36,,
320819.0,312678.0,102.6,250538.0,221357.0,113.18,,
315235.0,299323.0,105.32,739383.0,632203.0,116.95,,
308584.0,335025.0,92.11,705860.0,629292.0,112.17,,
425021.0,408866.0,103.95,709694.0,586322.0,121.04,,
148007.0,134433.0,110.1,722996.0,573231.0,126.13,,
155090.0,164703.0,94.16,705546.0,560337.0,125.91,,
110807.0,109906.0,100.82,680288.0,542171.0,125.47,,
137404.0,157053.0,87.49,669237.0,528777.0,126.56,,
245133.0,259272.0,94.55,656628.0,505054.0,130.01,,
162097.0,153745.0,105.43,619964.0,493913.0,125.52,,
240899.0,270550.0,89.04,605472.0,482121.0,125.59,,
114180.0,137106.0,83.28,583277.0,448006.0,130.19,,
235992.0,303791.0,77.68,553784.0,410561.0,134.88,,
237212.0,212861.0,111.44,632868.0,508116.0,124.55,,
125241.0,118293.0,105.87,594596.0,499476.0,119.04,,
98462.0,119312.0,82.52,576051.0,489829.0,117.6,,
128649.0,114458.0,112.4,556349.0,476601.0,116.73,,
138899.0,110829.0,125.33,533861.0,456674.0,116.9,,
88425.0,75663.0,116.87,508331.0,442238.0,114.95,,
151941.0,117700.0,129.09,490330.0,428495.0,114.43,,
116216.0,106894.0,108.72,458498.0,410500.0,111.69,,
127845.0,119983.0,106.55,432420.0,386062.0,112.01,,
140005.0,141781.0,98.75,404045.0,359662.0,112.34,,
134816.0,140179.0,96.17,371592.0,338941.0,109.63,,
106286.0,119746.0,88.76,322882.0,293953.0,109.84,,
218929.0,217011.0,100.88,276473.0,249746.0,110.7,,
268614.0,272271.0,98.66,932175.0,593803.0,156.98,,
168713.0,171451.0,98.4,900646.0,576120.0,156.33,,
200093.0,229418.0,87.22,883746.0,579569.0,152.48,,
300453.0,318826.0,94.24,865310.0,558576.0,154.91,,
147311.0,142534.0,103.35,836620.0,537432.0,155.67,,
172240.0,168412.0,102.27,803727.0,521458.0,154.13,,
255007.0,241435.0,105.62,780337.0,503116.0,155.1,,
186703.0,173521.0,107.6,726953.0,494285.0,147.07,,
281953.0,293563.0,96.05,670176.0,483868.0,138.5,,
289620.0,290140.0,99.82,623090.0,499404.0,124.77,,
213680.0,217818.0,98.1,638476.0,587951.0,108.59,,
225740.0,232193.0,97.22,580708.0,553976.0,104.83,,
200084.0,211828.0,94.46,555799.0,521610.0,106.55,,
160857.0,158052.0,101.77,517359.0,494541.0,104.61,,
141243.0,138269.0,102.15,482382.0,474026.0,101.76,,
255521.0,249410.0,102.45,448259.0,435484.0,102.93,,
124203.0,118461.0,104.85,408014.0,387919.0,105.18,,
316011.0,398566.0,79.29,363991.0,351384.0,103.59,,
378217.0,420860.0,89.87,925559.0,767595.0,120.58,,
267654.0,288818.0,92.67,878253.0,749416.0,117.19,,
203052.0,207639.0,97.79,873570.0,714799.0,122.21,,
308643.0,330416.0,93.41,859978.0,700474.0,122.77,,
293754.0,275877.0,106.48,822838.0,687745.0,119.64,,
413664.0,435970.0,94.88,777299.0,668994.0,116.19,,
203708.0,202147.0,100.77,755845.0,665629.0,113.55,,
308049.0,347180.0,88.73,731108.0,644000.0,113.53,,
203750.0,218350.0,93.31,717586.0,624679.0,114.87,,
391478.0,435480.0,89.9,708968.0,602391.0,117.69,,
136387.0,144351.0,94.48,703311.0,556858.0,126.3,,
143663.0,154660.0,92.89,665279.0,519213.0,128.13,,
402853.0,515792.0,78.1,598895.0,737850.0,81.17,,
251231.0,309657.0,81.13,577985.0,676651.0,85.42,,
349156.0,335017.0,104.22,554368.0,625465.0,88.63,,
386003.0,383055.0,100.77,541054.0,569821.0,94.95,,
137120.0,131671.0,104.14,519187.0,504376.0,102.94,,
285285.0,309776.0,92.09,488076.0,481715.0,101.32,,
187538.0,253281.0,74.04,435980.0,449266.0,97.04,,
344834.0,314154.0,109.77,821202.0,960040.0,85.54,,
476106.0,504275.0,94.41,748875.0,928262.0,80.67,,
471695.0,466320.0,101.15,691883.0,882398.0,78.41,,
930508.0,832487.0,111.77,670726.0,844888.0,79.39,,
439015.0,499331.0,87.92,722892.0,733368.0,98.57,,
294833.0,367816.0,80.16,714543.0,659886.0,108.28,,
274932.0,290096.0,94.77,670449.0,613896.0,109.21,,
164391.0,202803.0,81.06,668903.0,573380.0,116.66,,
194828.0,224860.0,86.64,643785.0,550431.0,116.96,,
162633.0,159287.0,102.1,612249.0,520532.0,117.62,,
139154.0,149618.0,93.01,593722.0,504186.0,117.76,,
185237.0,184172.0,100.58,578223.0,494408.0,116.95,,
169066.0,170596.0,99.1,547032.0,484044.0,113.01,,
151767.0,147987.0,102.55,526915.0,473772.0,111.22,,
157715.0,153409.0,102.81,500601.0,464008.0,107.89,,
200960.0,205802.0,97.65,481745.0,451241.0,106.76,,
197495.0,186259.0,106.03,459275.0,443463.0,103.57,,
233073.0,218224.0,106.8,426363.0,420977.0,101.28,,
491241.0,494006.0,99.44,360491.0,354032.0,101.82,,
1133149.0,981852.0,115.41,711481.0,1041724.0,68.3,,
581863.0,567253.0,102.58,767945.0,913616.0,84.06,,
558469.0,527699.0,105.83,775671.0,880573.0,88.09,,
386971.0,455568.0,84.94,792064.0,827464.0,95.72,,
239656.0,259948.0,92.19,798852.0,779601.0,102.47,,
179928.0,158445.0,113.56,772334.0,768842.0,100.45,,
212749.0,217646.0,97.75,747683.0,753898.0,99.18,,
256370.0,274752.0,93.31,738190.0,728356.0,101.35,,
319770.0,324618.0,98.51,712059.0,730429.0,97.49,,
256609.0,258137.0,99.41,681045.0,739083.0,92.15,,
222041.0,217465.0,102.1,638131.0,729829.0,87.44,,
228269.0,301252.0,75.77,552115.0,479131.0,115.23,,
161496.0,209466.0,77.1,530047.0,449302.0,117.97,,
163598.0,213400.0,76.66,502897.0,410876.0,122.4,,
205228.0,248657.0,82.53,463602.0,398470.0,116.35,,
134007.0,166825.0,80.33,440426.0,377299.0,116.73,,
108631.0,152591.0,71.19,413563.0,359554.0,115.02,,
235055.0,272418.0,86.28,385812.0,312791.0,123.34,,
356145.0,420287.0,84.74,319365.0,271079.0,117.81,,
491387.0,462837.0,106.17,926453.0,769284.0,120.43,,
286481.0,280294.0,102.21,917340.0,723925.0,126.72,,
311095.0,363583.0,85.56,901572.0,706415.0,127.63,,
335623.0,374199.0,89.69,890128.0,689123.0,129.17,,
303122.0,249385.0,121.55,856292.0,681044.0,125.73,,
415591.0,456899.0,90.96,841755.0,675448.0,124.62,,
206092.0,206460.0,99.82,834005.0,622633.0,133.95,,
258061.0,304807.0,84.66,803357.0,612346.0,131.19,,
214417.0,247463.0,86.65,780810.0,598736.0,130.41,,
446376.0,455441.0,98.01,735129.0,580404.0,126.66,,
190253.0,215243.0,88.39,698663.0,595741.0,117.28,,
339410.0,382330.0,88.77,640679.0,513051.0,124.88,,
172131.0,183670.0,93.72,581622.0,526748.0,110.42,,
201718.0,212656.0,94.86,556933.0,504584.0,110.37,,
171542.0,173291.0,98.99,515156.0,475117.0,108.43,,
227971.0,217987.0,104.58,486074.0,459984.0,105.67,,
199647.0,198581.0,100.54,457566.0,426807.0,107.21,,
240681.0,236873.0,101.61,426441.0,391610.0,108.89,,
187036.0,198671.0,94.14,387084.0,346090.0,111.84,,
225293.0,241158.0,93.42,356136.0,304050.0,117.13,,
220025.0,232376.0,94.68,292798.0,268231.0,109.16,,
361988.0,349872.0,103.46,759374.0,700219.0,108.45,,
320469.0,375519.0,85.34,751605.0,671835.0,111.87,,
198534.0,217937.0,91.1,735166.0,640969.0,114.7,,
259919.0,306578.0,84.78,711574.0,627908.0,113.32,,
228695.0,288767.0,79.2,698706.0,620984.0,112.52,,
142580.0,174201.0,81.85,684935.0,587665.0,116.55,,
234985.0,257600.0,91.22,676512.0,553185.0,122.29,,
187478.0,213352.0,87.87,653730.0,550855.0,118.68,,
265957.0,326123.0,81.55,635498.0,529279.0,120.07,,
209188.0,247023.0,84.68,593762.0,529019.0,112.24,,
227486.0,264960.0,85.86,576476.0,506212.0,113.88,,
181901.0,165844.0,109.68,622129.0,619791.0,100.38,,
237331.0,292269.0,81.2,592507.0,606255.0,97.73,,
144496.0,156390.0,92.39,543464.0,583880.0,93.08,,
216214.0,243727.0,88.71,523786.0,564521.0,92.78,,
130570.0,163150.0,80.03,501751.0,519175.0,96.64,,
142122.0,151081.0,94.07,491282.0,482531.0,101.81,,
175241.0,169772.0,103.22,469511.0,458497.0,102.4,,
152170.0,156070.0,97.5,453970.0,430392.0,105.48,,
209350.0,207667.0,100.81,430884.0,401771.0,107.25,,
191393.0,176406.0,108.5,399774.0,369813.0,108.1,,
228524.0,198730.0,114.99,360179.0,330163.0,109.09,,
478804.0,501538.0,95.47,824969.0,810444.0,101.79,,
424301.0,432876.0,98.02,809926.0,773199.0,104.75,,
545759.0,449050.0,121.54,761350.0,780219.0,97.58,,
569931.0,551391.0,103.36,779558.0,707175.0,110.24,,
205392.0,181362.0,113.25,800247.0,652458.0,122.65,,
224251.0,235143.0,95.37,755843.0,630797.0,119.82,,
225524.0,241805.0,93.27,729480.0,610544.0,119.48,,
212081.0,241698.0,87.75,714648.0,591355.0,120.85,,
216971.0,211552.0,102.56,679427.0,572784.0,118.62,,
250871.0,319633.0,78.49,664754.0,530927.0,125.21,,
311817.0,269769.0,115.59,563158.0,503868.0,111.77,,
205844.0,187725.0,109.65,524781.0,458210.0,114.53,,
139251.0,169404.0,82.2,476014.0,426305.0,111.66,,
185247.0,189466.0,97.77,439031.0,395562.0,110.99,,
201732.0,176444.0,114.33,400864.0,368640.0,108.74,,
175203.0,181722.0,96.41,374647.0,345897.0,108.31,,
104473.0,110062.0,94.92,329628.0,317507.0,103.82,,
391047.0,453253.0,86.28,299524.0,288700.0,103.75,,
293618.0,268382.0,109.4,797532.0,827306.0,96.4,,
294808.0,353676.0,83.36,779012.0,819947.0,95.01,,
325022.0,339884.0,95.63,764514.0,813341.0,94.0,,
345479.0,361445.0,95.58,734762.0,822871.0,89.29,,
251903.0,253319.0,99.44,704126.0,788371.0,89.31,,
404420.0,376682.0,107.36,714770.0,785762.0,90.97,,
193660.0,205254.0,94.35,728506.0,716028.0,101.74,,
280930.0,307211.0,91.45,724632.0,691534.0,104.79,,
144435.0,142727.0,101.2,692044.0,667835.0,103.62,,
225510.0,229351.0,98.33,675819.0,646166.0,104.59,,
107176.0,120156.0,89.2,647961.0,649186.0,99.81,,
212909.0,194682.0,109.36,637908.0,626841.0,101.77,,
213395.0,213564.0,99.92,627396.0,616947.0,101.69,,
158323.0,175510.0,90.21,487792.0,550931.0,88.54,,
166394.0,164985.0,100.85,493509.0,542621.0,90.95,,
170429.0,170647.0,99.87,486027.0,529729.0,91.75,,
172562.0,165015.0,104.57,473667.0,517870.0,91.46,,
161145.0,192966.0,83.51,465421.0,502636.0,92.6,,
194801.0,205797.0,94.66,447178.0,479529.0,93.25,,
179473.0,222910.0,80.51,438060.0,463283.0,94.56,,
246858.0,212202.0,116.33,420469.0,463824.0,90.65,,
292253.0,227290.0,128.58,368266.0,428549.0,85.93,,
148016.0,171043.0,86.54,312200.0,369697.0,84.45,,
274228.0,334576.0,81.96,715644.0,1115387.0,64.16,,
261849.0,367937.0,71.17,717529.0,1080702.0,66.39,,
286314.0,247032.0,115.9,706239.0,1073870.0,65.77,,
301778.0,350024.0,86.22,678168.0,1087307.0,62.37,,
355654.0,470372.0,75.61,678868.0,1120786.0,60.57,,
262036.0,364243.0,71.94,624145.0,1120232.0,55.72,,
563174.0,543207.0,103.68,645050.0,1178180.0,54.75,,
828821.0,857291.0,96.68,571368.0,1075096.0,53.15,,
785309.0,793137.0,99.01,551570.0,870514.0,63.36,,
335002.0,346651.0,96.64,581300.0,690823.0,84.15,,
381163.0,337046.0,113.09,588754.0,626672.0,93.95,,
220155.0,239533.0,91.91,595400.0,568280.0,104.77,,
184718.0,171269.0,107.85,586759.0,537941.0,109.07,,
129163.0,99970.0,129.2,427857.0,412148.0,103.81,,
169929.0,182814.0,92.95,392109.0,396208.0,98.97,,
132910.0,123835.0,107.33,344224.0,358982.0,95.89,,
147026.0,157593.0,93.29,318236.0,342100.0,93.02,,
168098.0,178963.0,93.93,297041.0,324195.0,91.62,,
192751.0,181497.0,106.2,277266.0,283523.0,97.79,,
141474.0,151740.0,93.23,259795.0,241663.0,107.5,,
226033.0,275259.0,82.12,220574.0,208497.0,105.79,,
422184.0,399986.0,105.55,662842.0,736894.0,89.95,,
280943.0,277968.0,101.07,643023.0,722081.0,89.05,,
349841.0,339060.0,103.18,615336.0,695591.0,88.46,,
330827.0,325342.0,101.69,583595.0,740146.0,78.85,,
387203.0,343900.0,112.59,565856.0,731791.0,77.32,,
274210.0,295341.0,92.85,570046.0,718521.0,79.34,,
249605.0,265229.0,94.11,573542.0,680607.0,84.27,,
210455.0,211149.0,99.67,592784.0,681439.0,86.99,,
209004.0,195248.0,107.05,570811.0,671583.0,84.99,,
304880.0,237539.0,128.35,550430.0,649838.0,84.7,,
207753.0,202583.0,102.55,533823.0,614296.0,86.9,,
187718.0,163786.0,114.61,532643.0,581571.0,91.59,,
221581.0,268467.0,82.54,515360.0,555256.0,92.81,,
171954.0,192072.0,89.53,454765.0,494173.0,92.03,,
256633.0,302836.0,84.74,438895.0,464310.0,94.53,,
189572.0,222546.0,85.18,393881.0,423875.0,92.92,,
142739.0,160208.0,89.1,360746.0,394482.0,91.45,,
113311.0,135895.0,83.38,334753.0,375868.0,89.06,,
191205.0,186650.0,102.44,310073.0,346093.0,89.59,,
120589.0,130356.0,92.51,275205.0,334820.0,82.19,,
148115.0,151242.0,97.93,248770.0,302214.0,82.32,,
168008.0,192530.0,87.26,634185.0,631577.0,100.41,,
228886.0,232687.0,98.37,618575.0,606782.0,101.94,,
