date,pcr_vol,pcr_oi
2001-12-24,24.02,13.18
2001-12-25,21.88,24.78
2001-12-26,46.63,35.06
2001-12-27,63.02,41.95
2001-12-28,86.47,49.1
2001-12-31,123.29,66.78
2002-01-02,70.79,68.89
2002-01-03,130.65,75.16
2002-01-04,112.13,87.05
2002-01-07,71.39,90.97
2002-01-08,103.86,89.83
2002-01-09,155.18,95.95
2002-01-10,176.0,95.53
2002-01-11,81.77,86.45
2002-01-14,120.73,85.07
2002-01-15,59.86,81.2
2002-01-16,142.91,63.84
2002-01-17,27.5,61.19
2002-01-18,54.18,62.04
2002-01-21,78.84,63.84
2002-01-22,106.97,72.22
2002-01-23,97.25,83.16
2002-01-24,126.89,85.23
2002-01-25,97.56,91.36
2002-01-28,86.54,92.63
2002-01-29,78.45,90.24
2002-01-30,64.91,80.91
2002-01-31,71.88,80.18
2002-02-01,49.17,80.4
2002-02-04,142.62,79.26
2002-02-05,81.49,78.99
2002-02-06,77.39,80.25
2002-02-18,33.2,83.29
2002-02-19,44.26,78.6
2002-02-20,178.07,79.82
2002-02-21,107.39,91.37
2002-02-22,72.65,92.01
2002-02-25,151.69,101.33
2002-02-26,86.68,96.85
2002-02-27,39.21,81.79
2002-03-01,138.43,87.31
2002-03-04,69.73,93.69
2002-03-05,54.88,97.37
2002-03-06,96.63,98.34
2002-03-07,74.02,101.86
2002-03-08,83.66,102.97
2002-03-11,55.22,112.44
2002-03-12,69.03,112.5
2002-03-13,93.5,112.42
2002-03-14,125.39,112.34
2002-03-15,98.47,115.25
2002-03-18,106.0,119.28
2002-03-19,64.71,126.37
2002-03-20,122.17,136.02
2002-03-21,110.81,117.62
2002-03-22,88.72,98.65
2002-03-25,144.07,105.87
2002-03-26,56.74,102.11
2002-03-27,70.17,99.42
2002-03-28,71.93,97.83
2002-03-29,50.22,95.87
2002-04-01,104.8,93.51
2002-04-02,101.22,98.92
2002-04-03,38.48,104.23
2002-04-04,70.38,107.47
2002-04-08,44.38,112.22
2002-04-09,53.5,103.54
2002-04-10,97.52,106.27
2002-04-11,159.78,110.49
2002-04-12,113.81,115.19
2002-04-15,55.59,118.3
2002-04-16,77.22,124.24
2002-04-17,65.55,141.05
2002-04-18,107.53,128.12
2002-04-19,218.79,140.34
2002-04-22,57.88,135.67
2002-04-23,198.53,144.97
2002-04-24,189.44,149.46
2002-04-25,53.7,131.19
2002-04-26,38.12,103.92
2002-04-29,91.34,101.74
2002-04-30,69.37,97.89
2002-05-02,71.36,87.6
2002-05-03,65.9,71.96
2002-05-06,49.36,63.59
2002-05-07,109.34,61.58
2002-05-08,61.84,60.7
2002-05-09,49.26,62.26
2002-05-10,65.82,62.27
2002-05-13,97.86,62.97
2002-05-14,93.53,66.37
2002-05-15,59.03,95.28
2002-05-16,123.95,96.62
2002-05-17,81.96,96.12
2002-05-20,116.54,97.84
2002-05-21,142.02,93.1
2002-05-22,80.99,93.99
2002-05-23,79.42,96.14
2002-05-24,121.86,108.35
2002-05-27,94.97,109.42
2002-05-28,123.53,110.38
2002-05-29,89.99,108.04
2002-05-30,116.41,115.44
2002-05-31,85.97,109.1
2002-06-03,101.03,98.3
2002-06-04,108.95,92.55
2002-06-05,93.89,96.11
2002-06-06,73.07,97.52
2002-06-07,104.74,77.69
2002-06-10,74.06,78.67
2002-06-11,102.81,75.05
2002-06-12,75.82,72.71
2002-06-13,61.67,78.24
2002-06-14,55.94,76.77
2002-06-17,68.24,78.01
2002-06-18,61.76,78.85
2002-06-19,123.66,64.3
2002-06-20,67.54,64.64
2002-06-21,68.26,69.45
2002-06-24,74.0,69.03
2002-06-25,65.97,67.39
2002-06-26,51.6,55.04
2002-06-27,62.73,56.69
2002-06-28,52.45,58.14
2002-07-01,70.22,57.49
2002-07-02,82.57,57.45
2002-07-03,107.11,59.46
2002-07-04,86.39,65.25
2002-07-05,96.45,70.33
2002-07-08,56.45,71.77
2002-07-09,121.21,76.11
2002-07-10,68.22,74.28
2002-07-11,95.41,73.86
2002-07-12,62.6,78.49
2002-07-15,63.38,80.81
2002-07-16,54.68,79.92
2002-07-17,111.61,96.03
2002-07-18,63.76,91.67
2002-07-19,71.75,87.64
2002-07-22,115.05,89.57
2002-07-23,76.48,86.52
2002-07-24,81.58,79.8
2002-07-25,66.38,77.92
2002-07-26,64.75,63.47
2002-07-29,58.15,66.66
2002-07-30,68.0,73.21
2002-07-31,63.78,72.38
2002-08-01,52.82,71.72
2002-08-02,75.11,70.33
2002-08-05,58.7,61.57
2002-08-06,98.99,65.48
2002-08-07,62.63,68.48
2002-08-08,78.35,67.29
2002-08-09,70.35,73.68
2002-08-12,86.73,75.45
2002-08-13,101.32,77.73
2002-08-14,120.65,78.85
2002-08-15,95.01,86.54
2002-08-16,81.0,91.0
2002-08-19,63.49,89.89
2002-08-20,74.4,92.16
2002-08-21,79.43,124.16
2002-08-22,101.28,122.33
2002-08-23,77.26,120.55
2002-08-26,107.57,121.05
2002-08-27,90.63,113.34
2002-08-28,125.62,114.89
2002-08-29,72.79,110.02
2002-08-30,123.42,112.08
2002-09-02,85.1,103.49
2002-09-03,112.54,99.69
2002-09-04,65.77,94.8
2002-09-05,78.19,87.32
2002-09-09,79.69,81.14
2002-09-10,78.34,82.42
2002-09-11,84.62,85.37
2002-09-12,53.58,83.53
2002-09-13,104.57,83.55
2002-09-16,147.09,79.54
2002-09-17,81.74,79.23
2002-09-18,104.24,92.87
2002-09-19,83.16,92.61
2002-09-20,77.61,86.8
2002-09-23,80.46,86.21
2002-09-24,81.84,83.38
2002-09-25,147.81,84.58
2002-09-26,79.73,85.98
2002-09-27,93.66,84.14
2002-09-30,77.22,83.78
2002-10-01,75.83,85.0
2002-10-02,74.29,86.2
2002-10-03,70.68,79.45
2002-10-04,90.21,78.82
2002-10-07,107.31,72.95
2002-10-08,52.79,69.64
2002-10-09,55.87,68.0
2002-10-11,76.61,64.29
2002-10-14,88.04,66.62
2002-10-15,61.83,66.31
2002-10-16,54.53,76.44
2002-10-17,74.76,83.46
2002-10-18,66.65,86.75
2002-10-21,59.09,84.35
2002-10-22,80.56,86.51
2002-10-23,69.35,86.61
2002-10-24,80.66,84.26
2002-10-25,76.59,85.83
2002-10-28,54.95,81.78
2002-10-29,76.6,81.43
2002-10-30,77.98,78.53
2002-10-31,53.19,80.17
2002-11-01,68.42,77.84
2002-11-04,60.27,83.05
2002-11-05,87.78,85.34
2002-11-06,54.97,91.5
2002-11-07,66.55,86.71
2002-11-08,88.17,91.29
2002-11-11,70.92,86.3
2002-11-12,95.52,84.52
2002-11-13,82.45,85.04
2002-11-14,65.77,83.76
2002-11-15,53.89,90.42
2002-11-18,51.83,92.0
2002-11-19,64.56,93.1
2002-11-20,68.37,63.46
2002-11-21,72.36,58.68
2002-11-22,75.02,67.38
2002-11-25,68.2,65.34
2002-11-26,59.7,64.72
2002-11-27,88.47,64.37
2002-11-28,72.22,63.45
2002-11-29,64.65,63.43
2002-12-02,70.75,62.26
2002-12-03,77.02,67.42
2002-12-04,84.91,69.09
2002-12-05,95.84,67.46
2002-12-06,100.78,71.27
2002-12-09,81.2,72.28
2002-12-10,90.58,70.84
2002-12-11,73.87,70.93
2002-12-12,79.24,70.79
2002-12-13,94.42,66.83
2002-12-16,78.39,63.92
2002-12-17,79.25,62.23
2002-12-18,89.05,79.73
2002-12-19,78.91,77.8
2002-12-20,73.87,74.47
2002-12-23,86.73,75.44
2002-12-24,62.9,75.55
2002-12-25,85.77,75.38
2002-12-26,102.84,72.17
2002-12-27,86.21,71.55
2002-12-30,92.73,73.32
2002-12-31,56.93,70.81
2003-01-02,100.48,71.08
2003-01-03,76.15,73.79
2003-01-06,75.14,79.3
2003-01-07,82.05,84.93
2003-01-08,50.46,94.75
2003-01-09,74.57,103.53
2003-01-10,69.63,113.81
2003-01-13,48.45,134.61
2003-01-14,67.3,149.32
2003-01-15,88.66,117.51
2003-01-16,103.41,118.07
2003-01-17,92.03,119.0
2003-01-20,95.91,112.68
2003-01-21,84.87,119.45
2003-01-22,116.13,128.4
2003-01-23,64.03,133.41
2003-01-24,48.54,129.88
2003-01-27,80.76,113.21
2003-01-28,68.79,108.41
2003-02-06,60.02,91.77
2003-02-07,90.15,75.81
2003-02-10,73.78,68.02
2003-02-11,66.79,65.71
2003-02-12,62.24,64.37
2003-02-13,84.36,59.75
2003-02-14,81.19,57.06
2003-02-17,52.89,56.9
2003-02-18,63.63,57.89
2003-02-19,43.67,69.48
2003-02-20,68.51,70.64
2003-02-21,72.18,72.07
2003-02-24,63.03,68.53
2003-02-25,90.72,66.37
2003-02-26,80.58,64.99
2003-02-27,78.37,62.01
2003-03-03,89.07,64.64
2003-03-04,72.54,63.59
2003-03-05,67.98,61.62
2003-03-06,76.81,60.61
2003-03-07,104.02,57.08
2003-03-10,60.83,54.17
2003-03-11,88.26,50.33
2003-03-12,76.97,49.71
2003-03-13,98.69,52.99
2003-03-14,55.51,58.07
2003-03-17,76.08,58.05
2003-03-18,60.85,66.47
2003-03-19,77.87,70.68
2003-03-20,59.8,70.38
2003-03-21,85.12,71.82
2003-03-24,73.5,73.64
2003-03-25,74.97,67.89
2003-03-26,80.03,69.88
2003-03-27,78.95,68.99
2003-03-28,79.64,68.52
2003-03-31,85.65,62.01
2003-04-01,100.19,61.42
2003-04-02,80.64,63.23
2003-04-03,57.74,63.75
2003-04-04,76.15,77.29
2003-04-07,72.49,87.05
2003-04-08,65.7,91.89
2003-04-09,79.78,90.82
2003-04-10,89.23,94.73
2003-04-11,84.2,92.65
2003-04-14,92.38,91.53
2003-04-15,60.37,89.15
2003-04-16,54.79,81.05
2003-04-17,97.51,87.28
2003-04-18,89.15,89.84
2003-04-21,99.59,91.7
2003-04-22,83.75,88.39
2003-04-23,59.63,84.16
2003-04-24,105.89,75.88
2003-04-25,78.51,63.83
2003-04-28,89.78,55.1
2003-04-29,68.95,58.4
2003-04-30,73.64,57.59
2003-05-02,77.38,56.54
2003-05-05,84.79,57.6
2003-05-06,81.54,60.27
2003-05-07,81.23,64.4
2003-05-08,82.51,64.85
2003-05-09,92.35,66.65
2003-05-12,85.66,70.79
2003-05-13,83.43,75.18
2003-05-14,86.45,76.22
2003-05-15,85.02,76.69
2003-05-16,75.35,76.86
2003-05-19,98.19,76.29
2003-05-20,76.36,74.29
2003-05-21,80.66,100.31
2003-05-22,105.39,104.98
2003-05-23,89.85,108.15
2003-05-26,86.61,111.08
2003-05-27,93.13,113.83
2003-05-28,82.55,116.62
2003-05-29,89.68,121.26
2003-05-30,78.44,139.12
2003-06-02,73.04,153.97
2003-06-03,81.88,154.52
2003-06-05,70.94,152.98
2003-06-06,90.04,151.7
2003-06-09,80.26,166.18
2003-06-10,77.79,167.1
2003-06-11,72.32,165.47
2003-06-12,68.99,184.41
2003-06-13,83.57,184.71
2003-06-16,84.06,190.09
2003-06-17,67.22,212.37
2003-06-18,56.57,118.73
2003-06-19,111.72,118.65
2003-06-20,81.2,109.5
2003-06-23,75.92,101.69
2003-06-24,93.86,94.04
2003-06-25,84.35,91.37
2003-06-26,66.52,88.72
2003-06-27,66.42,84.45
2003-06-30,68.72,83.1
2003-07-01,78.55,87.76
2003-07-02,73.37,98.03
2003-07-03,63.17,108.19
2003-07-04,73.56,110.2
2003-07-07,70.31,132.32
2003-07-08,46.87,124.0
2003-07-09,63.56,116.97
2003-07-10,58.7,111.09
2003-07-11,77.58,105.56
2003-07-14,60.01,113.02
2003-07-15,59.33,117.71
2003-07-16,50.99,94.86
2003-07-17,84.02,92.6
2003-07-18,82.17,91.08
2003-07-21,54.46,80.8
2003-07-22,60.62,73.81
2003-07-23,51.09,70.11
2003-07-24,58.92,75.34
2003-07-25,61.47,76.7
2003-07-28,80.64,86.06
2003-07-29,74.58,79.81
2003-07-30,68.56,73.48
2003-07-31,71.12,69.46
2003-08-01,59.84,69.78
2003-08-04,58.38,69.22
2003-08-05,60.19,63.72
2003-08-06,66.7,59.13
2003-08-07,57.75,57.82
2003-08-08,49.14,60.22
2003-08-11,61.65,60.35
2003-08-12,69.14,59.12
2003-08-13,61.14,76.78
2003-08-14,53.52,84.21
2003-08-15,61.17,96.8
2003-08-18,54.78,103.95
2003-08-19,61.33,114.59
2003-08-20,64.0,91.21
2003-08-21,98.98,114.87
2003-08-22,62.93,118.65
2003-08-25,82.36,122.94
2003-08-26,79.85,108.12
2003-08-27,74.5,103.6
2003-08-28,85.44,98.22
2003-08-29,83.38,106.78
2003-09-01,90.73,120.24
2003-09-02,83.53,127.69
2003-09-03,75.64,124.81
2003-09-04,115.52,120.66
2003-09-05,66.63,106.67
2003-09-08,70.13,116.38
2003-09-09,81.21,119.52
2003-09-10,102.39,104.74
2003-09-12,73.07,100.74
2003-09-15,57.26,101.62
2003-09-16,67.9,106.81
2003-09-17,58.99,83.54
2003-09-18,94.08,91.74
2003-09-19,108.95,95.21
2003-09-22,91.91,94.32
2003-09-23,102.86,92.86
2003-09-24,92.92,91.13
2003-09-25,101.27,91.71
2003-09-26,104.78,92.99
2003-09-29,92.5,92.77
2003-09-30,63.95,90.46
2003-10-01,67.76,86.17
2003-10-02,68.41,86.07
2003-10-03,97.46,90.46
2003-10-06,85.65,109.8
2003-10-07,65.7,116.07
2003-10-08,93.75,114.41
2003-10-09,81.05,119.28
2003-10-13,64.12,145.16
2003-10-14,63.61,155.39
2003-10-15,67.35,132.81
2003-10-16,85.83,137.5
2003-10-17,68.36,121.62
2003-10-20,85.1,116.75
2003-10-21,90.77,116.09
2003-10-22,87.43,112.95
2003-10-23,98.6,111.19
2003-10-24,100.0,108.99
2003-10-27,80.83,104.74
2003-10-28,85.23,114.63
2003-10-29,76.76,130.68
2003-10-30,85.35,133.26
2003-10-31,80.6,126.1
2003-11-03,81.45,121.54
2003-11-04,85.94,124.23
2003-11-05,93.66,124.2
2003-11-06,104.23,116.7
2003-11-07,104.08,112.98
2003-11-10,83.58,110.94
2003-11-11,90.3,104.93
2003-11-12,79.25,100.68
2003-11-13,71.68,100.27
2003-11-14,68.52,106.94
2003-11-17,87.34,103.72
2003-11-18,82.16,101.47
2003-11-19,104.26,110.71
2003-11-20,69.55,101.19
2003-11-21,98.44,95.85
2003-11-24,64.1,93.05
2003-11-25,70.01,92.68
2003-11-26,77.64,92.03
2003-11-27,89.62,89.96
2003-11-28,75.09,90.57
2003-12-01,96.49,90.2
2003-12-02,75.8,91.89
2003-12-03,100.66,94.06
2003-12-04,85.02,96.33
2003-12-05,78.52,94.65
2003-12-08,81.51,92.31
2003-12-09,81.43,91.15
2003-12-10,84.34,87.05
2003-12-11,97.57,87.38
2003-12-12,83.95,91.1
2003-12-15,67.78,93.71
2003-12-16,84.91,96.05
2003-12-17,105.56,106.67
2003-12-18,87.15,101.11
2003-12-19,96.16,101.01
2003-12-22,81.04,99.68
2003-12-23,76.0,98.62
2003-12-24,74.69,101.29
2003-12-25,81.97,99.0
2003-12-26,84.4,97.66
2003-12-29,88.25,96.74
2003-12-30,70.98,94.07
2003-12-31,88.83,93.58
2004-01-02,71.0,106.88
2004-01-05,53.11,115.86
2004-01-06,47.07,116.65
2004-01-07,63.25,119.86
2004-01-08,71.36,121.98
2004-01-09,65.6,128.07
2004-01-12,66.36,126.07
2004-01-13,65.57,131.15
2004-01-14,69.19,133.44
2004-01-15,56.4,134.89
2004-01-16,71.9,137.65
2004-01-27,59.48,130.68
2004-01-28,113.25,129.41
2004-01-29,120.73,131.39
2004-01-30,85.8,127.11
2004-02-02,96.12,125.16
2004-02-03,91.37,118.41
2004-02-04,87.7,112.68
2004-02-05,86.1,110.65
2004-02-06,84.8,119.21
2004-02-09,79.69,137.56
2004-02-10,71.59,143.02
2004-02-11,91.57,144.61
2004-02-12,76.62,155.8
2004-02-13,78.15,173.34
2004-02-16,97.01,174.97
2004-02-17,77.96,187.9
2004-02-18,77.93,166.21
2004-02-19,120.65,158.08
2004-02-20,106.47,156.49
2004-02-23,91.1,161.58
2004-02-24,107.5,155.37
2004-02-25,85.37,154.61
2004-02-26,105.35,163.28
2004-02-27,112.75,175.13
2004-03-01,83.47,199.22
2004-03-02,65.58,198.28
2004-03-03,70.0,183.11
2004-03-04,82.05,179.44
2004-03-05,64.86,156.95
2004-03-08,61.05,142.3
2004-03-09,62.68,132.19
2004-03-10,64.87,122.46
2004-03-11,62.58,117.3
2004-03-12,69.68,116.59
2004-03-15,86.62,114.03
2004-03-16,94.52,109.73
2004-03-17,88.35,150.26
2004-03-18,68.93,135.85
2004-03-19,81.14,137.57
2004-03-22,78.02,123.85
2004-03-23,76.02,84.65
2004-03-24,45.87,73.41
2004-03-25,41.89,70.19
2004-03-26,73.79,67.85
2004-03-29,67.0,67.92
2004-03-30,67.34,69.99
2004-03-31,66.32,71.52
2004-04-01,78.94,72.44
2004-04-02,64.66,72.28
2004-04-05,59.54,76.55
2004-04-06,56.07,79.44
2004-04-07,76.33,79.12
2004-04-08,68.81,81.75
2004-04-09,93.25,81.6
2004-04-12,62.62,94.22
2004-04-13,71.88,96.81
2004-04-14,66.59,105.38
2004-04-15,73.28,102.54
2004-04-16,68.07,105.38
2004-04-19,69.81,104.66
2004-04-20,78.14,105.69
2004-04-21,74.94,121.18
2004-04-22,70.82,108.0
2004-04-23,58.75,99.86
2004-04-26,87.48,98.51
2004-04-27,80.92,93.12
2004-04-28,70.35,87.32
2004-04-29,82.74,77.25
2004-04-30,86.25,64.57
2004-05-03,60.95,58.56
2004-05-04,89.71,60.33
2004-05-05,82.16,60.8
2004-05-06,85.66,59.17
2004-05-07,107.63,61.02
2004-05-10,87.43,58.94
2004-05-11,82.07,57.77
2004-05-12,78.43,62.26
2004-05-13,82.28,61.21
2004-05-14,82.2,59.81
2004-05-17,130.91,48.75
2004-05-18,106.3,48.66
2004-05-19,48.86,95.89
2004-05-20,67.14,85.24
2004-05-21,80.26,90.63
2004-05-24,85.54,91.5
2004-05-25,82.13,92.37
2004-05-26,84.32,93.29
2004-05-27,75.92,95.15
2004-05-28,84.87,100.15
2004-05-31,85.79,99.36
2004-06-01,90.24,95.98
2004-06-02,128.69,94.88
2004-06-03,88.29,88.58
2004-06-04,87.9,86.01
2004-06-07,72.76,89.5
2004-06-08,65.32,94.3
2004-06-09,69.29,98.92
2004-06-10,91.11,98.75
2004-06-11,100.7,94.65
2004-06-14,98.27,90.1
2004-06-15,91.55,87.89
2004-06-16,84.93,124.73
2004-06-17,60.4,101.61
2004-06-18,64.34,97.07
2004-06-21,66.55,96.0
2004-06-23,54.74,93.65
2004-06-24,70.57,94.88
2004-06-25,69.71,96.64
2004-06-28,73.67,93.99
2004-06-29,69.9,92.51
2004-06-30,60.77,94.08
2004-07-01,87.16,98.0
2004-07-02,103.24,97.31
2004-07-05,79.83,96.28
2004-07-06,65.92,96.3
2004-07-07,100.49,98.66
2004-07-08,80.3,99.09
2004-07-09,86.76,99.62
2004-07-12,91.38,96.75
2004-07-13,118.56,95.6
2004-07-14,74.95,96.28
2004-07-15,98.44,88.62
2004-07-16,79.64,87.06
2004-07-19,117.01,84.46
2004-07-20,116.88,74.13
2004-07-21,86.63,81.1
2004-07-22,70.25,78.14
2004-07-23,62.23,75.35
2004-07-26,69.92,74.33
2004-07-27,73.22,73.14
2004-07-28,74.44,76.15
2004-07-29,70.09,75.81
2004-07-30,76.86,77.49
2004-08-02,92.26,78.36
2004-08-03,71.62,80.67
2004-08-04,90.59,78.9
2004-08-05,69.74,80.06
2004-08-06,64.9,82.45
2004-08-09,103.62,82.29
2004-08-10,80.62,84.99
2004-08-11,77.69,81.74
2004-08-12,92.15,81.05
2004-08-13,74.93,79.87
2004-08-16,87.97,79.48
2004-08-17,69.64,78.07
2004-08-18,85.01,76.03
2004-08-19,77.29,83.62
2004-08-20,73.72,92.18
2004-08-23,81.36,99.34
2004-08-26,60.47,110.26
2004-08-27,64.5,107.21
2004-08-30,58.17,102.98
2004-08-31,57.23,100.82
2004-09-01,60.42,106.6
2004-09-02,76.96,108.7
2004-09-03,70.97,108.04
2004-09-06,74.92,105.5
2004-09-07,72.46,109.6
2004-09-08,69.07,113.28
2004-09-09,75.06,115.7
2004-09-10,68.03,118.67
2004-09-13,60.1,128.2
2004-09-14,62.92,132.95
2004-09-15,87.39,110.82
2004-09-16,92.74,105.51
2004-09-17,94.9,105.5
2004-09-20,76.6,101.58
2004-09-21,68.64,101.47
2004-09-22,77.23,102.89
2004-09-23,98.79,104.54
2004-09-24,86.02,100.73
2004-09-27,67.88,95.24
2004-09-29,70.22,90.76
2004-09-30,58.63,87.59
2004-10-01,72.63,88.26
2004-10-04,57.02,99.64
2004-10-05,54.27,100.51
2004-10-06,42.36,103.97
2004-10-07,56.79,107.36
2004-10-08,65.78,108.79
2004-10-11,67.72,102.85
2004-10-12,56.31,98.6
2004-10-13,79.2,96.18
2004-10-14,85.83,85.78
2004-10-15,102.32,79.18
2004-10-18,95.01,73.83
2004-10-19,75.61,69.61
2004-10-20,82.93,66.36
2004-10-21,64.56,63.92
2004-10-22,60.87,62.34
2004-10-26,73.67,58.83
2004-10-27,72.79,57.32
2004-10-28,53.34,57.06
2004-10-29,75.38,58.39
2004-11-01,69.56,56.49
2004-11-02,72.96,59.95
2004-11-03,59.57,64.34
2004-11-04,80.87,68.0
2004-11-05,68.7,75.41
2004-11-08,80.13,75.3
2004-11-09,83.76,78.04
2004-11-10,77.76,77.98
2004-11-11,69.16,76.05
2004-11-12,69.84,79.11
2004-11-15,48.0,78.69
2004-11-16,57.54,78.4
2004-11-17,43.57,68.46
2004-11-18,60.66,67.54
2004-11-19,60.62,67.52
2004-11-22,72.16,62.64
2004-11-23,84.04,63.68
2004-11-24,73.97,64.53
2004-11-25,60.45,65.07
2004-11-26,69.6,62.33
2004-11-29,84.86,61.0
2004-11-30,72.62,59.27
2004-12-01,82.06,60.27
2004-12-02,63.25,64.15
2004-12-03,62.71,67.42
2004-12-06,66.58,69.47
2004-12-07,64.45,70.5
2004-12-08,72.72,70.74
2004-12-09,61.2,70.77
2004-12-10,67.83,70.68
2004-12-13,76.08,70.5
2004-12-14,73.34,71.36
2004-12-15,55.91,90.38
2004-12-16,82.14,91.38
2004-12-17,105.87,99.09
2004-12-20,86.44,99.28
2004-12-21,79.49,99.08
2004-12-22,69.9,96.03
2004-12-23,76.17,94.65
2004-12-24,56.57,91.8
2004-12-27,74.87,91.0
2004-12-28,88.05,89.82
2004-12-29,61.52,87.84
2004-12-30,70.35,91.09
2004-12-31,59.17,89.18
2005-01-03,57.79,88.9
2005-01-04,60.23,87.34
2005-01-05,65.51,83.24
2005-01-06,57.41,81.36
2005-01-07,61.67,78.88
2005-01-10,56.72,75.22
2005-01-11,54.25,73.45
2005-01-12,81.08,71.29
2005-01-13,69.79,66.25
2005-01-14,67.69,64.89
2005-01-17,53.72,64.96
2005-01-18,75.89,65.2
2005-01-19,64.67,73.43
2005-01-20,59.43,68.71
2005-01-21,69.84,67.92
2005-01-24,77.09,65.26
2005-01-25,68.22,63.51
2005-01-26,54.09,63.73
2005-01-27,58.87,64.83
2005-01-28,67.27,64.35
2005-01-31,59.88,69.66
2005-02-01,58.03,71.52
2005-02-02,52.18,79.24
2005-02-03,53.49,80.86
2005-02-14,50.25,88.42
2005-02-15,57.18,93.39
2005-02-16,69.72,87.11
2005-02-17,66.58,85.13
2005-02-18,69.53,83.56
2005-02-21,71.22,85.1
2005-02-22,79.15,88.66
2005-02-23,78.83,87.79
2005-02-24,74.56,98.69
2005-02-25,50.91,97.22
2005-03-01,67.48,103.49
2005-03-02,88.85,106.87
2005-03-03,75.5,102.78
2005-03-04,70.0,100.84
2005-03-07,69.03,97.55
2005-03-08,78.01,97.43
2005-03-09,90.57,99.4
2005-03-10,96.37,100.25
2005-03-11,88.37,102.91
2005-03-14,87.94,103.13
2005-03-15,121.61,96.38
2005-03-16,105.86,85.91
2005-03-17,75.51,83.43
2005-03-18,61.33,78.95
2005-03-21,76.06,79.31
2005-03-22,91.28,81.29
2005-03-23,80.47,80.68
2005-03-24,78.48,82.56
2005-03-25,71.43,83.93
2005-03-28,87.56,84.14
2005-03-29,116.55,89.69
2005-03-30,83.48,86.39
2005-03-31,78.69,84.86
2005-04-01,73.23,84.34
2005-04-04,84.81,84.33
2005-04-06,85.52,84.1
2005-04-07,82.98,83.5
2005-04-08,90.76,82.21
2005-04-11,116.03,83.63
2005-04-12,99.65,83.46
2005-04-13,92.81,82.88
2005-04-14,109.65,84.13
2005-04-15,114.06,78.83
2005-04-18,170.33,69.43
2005-04-19,106.98,67.67
2005-04-20,137.61,91.6
2005-04-21,119.24,96.49
2005-04-22,90.0,94.46
2005-04-25,86.84,94.28
2005-04-26,100.14,96.93
2005-04-27,96.34,95.71
2005-04-28,85.4,93.84
2005-04-29,85.72,93.95
2005-05-03,73.15,96.63
2005-05-04,89.32,94.64
2005-05-05,79.83,107.29
2005-05-06,95.36,112.79
2005-05-09,103.09,118.36
2005-05-10,77.68,118.59
2005-05-11,99.13,115.21
2005-05-12,90.79,111.75
2005-05-13,69.4,119.09
2005-05-16,79.49,116.09
2005-05-17,93.29,105.53
2005-05-18,72.83,87.09
2005-05-19,59.2,80.95
2005-05-20,78.25,81.74
2005-05-23,73.98,78.8
2005-05-24,82.0,79.14
2005-05-25,84.32,78.66
2005-05-26,78.1,78.06
2005-05-27,69.29,77.87
2005-05-30,62.64,77.78
2005-05-31,69.94,79.67
2005-06-01,87.29,79.17
2005-06-02,67.43,83.44
2005-06-03,65.78,91.39
2005-06-06,70.6,103.03
2005-06-07,81.41,105.37
2005-06-08,67.12,111.52
2005-06-09,69.42,113.39
2005-06-10,66.56,116.98
2005-06-13,61.84,125.8
2005-06-14,52.5,131.83
2005-06-15,69.55,90.22
2005-06-16,70.35,94.43
2005-06-17,53.29,89.82
2005-06-20,70.99,86.65
2005-06-21,98.35,91.87
2005-06-22,63.95,103.97
2005-06-23,54.96,102.81
2005-06-24,73.71,99.86
2005-06-27,69.85,95.82
2005-06-28,55.85,93.15
2005-06-29,73.99,86.31
2005-06-30,71.26,83.04
2005-07-01,66.08,78.92
2005-07-04,69.03,78.32
2005-07-05,62.54,78.05
2005-07-06,73.17,78.04
2005-07-07,66.79,75.54
2005-07-08,73.67,75.02
2005-07-11,55.37,81.24
2005-07-12,59.55,86.98
2005-07-13,50.18,90.52
2005-07-14,47.85,96.19
2005-07-15,59.93,97.06
2005-07-19,61.91,97.45
2005-07-20,63.98,72.56
2005-07-21,52.56,68.08
2005-07-22,62.38,68.21
2005-07-25,54.07,67.51
2005-07-26,50.02,68.15
2005-07-27,55.75,67.35
2005-07-28,68.38,68.29
2005-07-29,62.67,68.15
2005-08-01,50.81,68.02
2005-08-02,58.48,66.63
2005-08-03,59.37,68.7
2005-08-04,53.72,69.09
2005-08-08,62.33,67.31
2005-08-09,59.02,66.82
2005-08-10,52.25,65.91
2005-08-11,63.21,65.29
2005-08-12,67.78,66.09
2005-08-15,103.06,59.24
2005-08-16,90.63,56.58
2005-08-17,82.69,77.31
2005-08-18,51.59,73.94
2005-08-19,55.0,67.21
2005-08-22,47.87,66.27
2005-08-23,56.29,65.76
2005-08-24,59.4,62.07
2005-08-25,74.51,63.16
2005-08-26,115.54,69.43
2005-08-29,144.36,65.7
2005-08-30,96.13,64.25
2005-08-31,86.12,61.94
2005-09-02,61.14,63.06
2005-09-05,61.53,64.2
2005-09-06,59.04,65.66
2005-09-07,65.86,67.83
2005-09-08,59.63,69.34
2005-09-09,71.71,68.86
2005-09-12,70.9,70.35
2005-09-13,89.61,71.03
2005-09-14,116.48,71.58
2005-09-15,110.59,70.05
2005-09-16,107.87,60.69
2005-09-19,96.32,59.07
2005-09-20,86.35,61.23
2005-09-21,85.36,74.46
2005-09-22,111.23,81.29
2005-09-23,83.74,72.9
2005-09-26,88.95,66.65
